date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-03-16 00:00:00,9.7,5,14.3,0.8,0,248,16.6,52.9,1019.1,90
2024-03-17 00:00:00,7.3,1.9,12.3,0,0,77,5.8,19.8,1023.6,342
2024-03-18 00:00:00,8.1,2.5,12.5,0,0,3,5.8,25.2,1017.9,18
2024-03-19 00:00:00,9.3,4.7,15.6,0,0,72,5.8,24.8,1020.5,474
2024-03-20 00:00:00,9.9,1.9,17.3,0,0,122,7.6,20.5,1021,600
2024-03-21 00:00:00,8.8,3.4,15.6,4.6,0,118,8.3,50,1022.2,204
2024-03-22 00:00:00,10.1,1.5,17.6,0.2,0,180,9.4,25.9,1018.9,270
2024-03-23 00:00:00,7.6,3,10.8,2.9,0,230,19.8,67.3,1010,252
2024-03-24 00:00:00,4.3,2.4,7.9,2.9,0,240,19.8,62.3,1008.5,102
2024-03-25 00:00:00,6,0.7,11.1,0,0,256,13.3,44.3,1007.3,516
2024-03-26 00:00:00,7.6,-0.8,15.8,0,0,101,12.2,38.2,996,570
2024-03-27 00:00:00,9.7,2.6,19,15.1,0,186,12.7,41,988,282
2024-03-28 00:00:00,6.9,2.9,11.3,0.9,0,190,15.1,43.9,995.3,366
2024-03-29 00:00:00,9.3,3.4,16,1.5,0,106,13.3,47.5,1001.6,162
2024-03-30 00:00:00,14.6,8.2,21.2,0,0,123,11.5,34.6,999.1,186
2024-03-31 00:00:00,12.9,4.9,20.1,0,0,128,8.3,27.7,998.5,522
2024-04-01 00:00:00,10.7,7.7,14.2,0.3,0,198,16.2,57.2,998.9,36
2024-04-02 00:00:00,9.7,7.2,13.2,0.3,0,238,20.2,58.7,1011.2,270
2024-04-03 00:00:00,9.8,5.9,14,4.7,0,186,11.2,35.3,1011.4,30
2024-04-04 00:00:00,11.1,8.4,14.8,4.6,0,201,15.5,84.6,1014.1,150
2024-04-05 00:00:00,15.4,7.3,22.5,0,0,171,13,43.9,1015.9,330
2024-04-06 00:00:00,18.4,10.8,26.1,0,0,150,10.8,32.8,1016.6,672
2024-04-07 00:00:00,17.7,9.9,23.5,0,0,141,10.1,27.7,1016.7,438
2024-04-08 00:00:00,20.2,11.6,28.6,0,0,130,7.9,32.8,1010.4,426
2024-04-09 00:00:00,13.1,7.5,19.8,1.2,0,210,15.8,52.9,1013.6,48
2024-04-10 00:00:00,8.9,3.6,13,0,0,265,7.6,20.5,1029.3,114
2024-04-11 00:00:00,9.8,0.7,17.8,0,0,53,6.5,20.5,1034.1,696
2024-04-12 00:00:00,12.7,3.2,20.8,0,0,160,8.6,30.2,1032.6,738
2024-04-13 00:00:00,15.3,6.6,23.2,0,0,151,8.3,24.8,1027.1,648
2024-04-14 00:00:00,16.4,9.4,22.5,2.8,0,202,13.7,43.2,1019.6,594
2024-04-15 00:00:00,12,4.6,17.1,2.2,0,256,18.7,85.3,1009.6,228
2024-04-16 00:00:00,6,1.4,10.8,7,0,248,25.2,72.4,1006.8,174
2024-04-17 00:00:00,5.5,0.9,9.5,1,0,277,9.4,49.3,1009.5,162
2024-04-18 00:00:00,5.6,2.2,10.8,1.3,0,307,9.4,56.9,1016.1,276
2024-04-19 00:00:00,5.1,3.6,6.5,7.1,0,228,20.5,53.6,1012.3,0
2024-04-20 00:00:00,5.8,4.1,9.3,3.2,0,298,18.7,50.8,1016.5,120
2024-04-21 00:00:00,3.5,1.6,5.8,2.5,0,293,10.8,32,1019.2,0
2024-04-22 00:00:00,3.5,-1.9,8.7,0,0,17,8.6,29.2,1022,510
2024-04-23 00:00:00,4.5,-2,10.2,0,0,44,9,30.2,1017.3,288
2024-04-24 00:00:00,3.3,-1.3,8.2,0.2,0,210,12.6,37.1,1010.3,126
2024-04-25 00:00:00,4.9,1.4,9.1,1.8,0,235,13,37.8,1008.6,150
2024-04-26 00:00:00,8.6,0.1,15.2,0,0,141,11.9,37.8,1008.1,342
2024-04-27 00:00:00,13.2,4.2,21,0,0,124,11.5,35.6,1009.7,792
2024-04-28 00:00:00,14.3,4.9,22,0,0,158,11.9,35.3,1013.5,492
2024-04-29 00:00:00,15.5,8.6,22.7,0,0,307,8.3,27.7,1020.4,684
2024-04-30 00:00:00,18.8,7.3,27.6,0,0,107,8.6,35.3,1014.3,726
2024-05-01 00:00:00,19.6,13.1,26.2,0,0,94,14.8,38.9,1005.6,738
2024-05-02 00:00:00,17.5,12.1,26.1,2,0,105,16.6,40.7,1000.5,420
2024-05-03 00:00:00,12.2,9.5,13.6,0,0,265,16.2,45.7,1013.1,6
2024-05-04 00:00:00,13.2,7.6,19.2,0.1,0,104,7.6,31,1015.3,360
2024-05-05 00:00:00,14,9.7,18.6,11.8,0,191,10.1,34.6,1011.3,132
2024-05-06 00:00:00,14,9.8,19.3,3,0,182,11.2,33.8,1009.4,96
2024-05-07 00:00:00,11.7,10,12.8,0.9,0,291,11.2,25.9,1016,0
2024-05-08 00:00:00,11.4,8.4,14.4,0,0,355,7.9,18.4,1023.9,0
2024-05-09 00:00:00,13,4.3,20.4,0,0,357,6.5,24.1,1025.4,732
2024-05-10 00:00:00,14.5,4.3,22.6,0,0,14,6.1,34.6,1022.7,648
2024-05-11 00:00:00,15.7,6.1,23.2,0,0,60,6.1,34.6,1021,804
2024-05-12 00:00:00,17.1,7.1,24.2,0,0,79,8.3,39.6,1017.7,708
2024-05-13 00:00:00,18.3,10.4,24.7,0,0,92,10.1,27.7,1013.5,798
2024-05-14 00:00:00,18.9,10.9,25.6,0,0,95,14.4,42.5,1008.4,738
2024-05-15 00:00:00,19.3,11.7,25.5,0,0,98,14.8,35.3,1005.5,726
2024-05-16 00:00:00,16.3,12.8,21.8,29.5,0,85,11.9,35.6,1005.1,228
2024-05-17 00:00:00,12.2,10.6,13.5,6,0,136,14.8,36.4,1006.2,0
2024-05-18 00:00:00,13.1,9.4,17.6,2,0,221,10.8,26.6,1010.8,162
2024-05-19 00:00:00,15.2,9.4,20.3,0.8,0,217,10.8,36.4,1011.4,510
2024-05-20 00:00:00,16.9,7.6,25.4,0,0,84,7.2,20.5,1010.5,858
2024-05-21 00:00:00,15.8,12,20.6,8.6,0,306,7.9,39.6,1006.2,36
2024-05-22 00:00:00,15.9,12.4,19.4,0,0,247,13.3,39.6,1011,264
2024-05-23 00:00:00,16.5,9.7,21.9,13.3,0,260,7.9,34.6,1015.6,660
2024-05-24 00:00:00,15.1,11.2,19,0,0,169,5.4,16.6,1017.4,114
2024-05-25 00:00:00,14.4,10,20.6,3.6,0,144,6.1,29.5,1018.2,288
2024-05-26 00:00:00,17.7,9.2,23.8,0.2,0,134,7.6,27,1018.1,630
2024-05-27 00:00:00,17.8,14,22.4,0.8,0,185,6.8,22.3,1017.5,192
2024-05-28 00:00:00,14.8,8.2,19,0,0,278,13.7,37.8,1019.3,336
2024-05-29 00:00:00,15.1,7.9,19.9,4.9,0,160,10.4,29.5,1014.4,144
2024-05-30 00:00:00,15.3,11.7,20.1,13.7,0,239,11.5,37.1,1006.1,270
2024-05-31 00:00:00,14.1,11.8,15.9,15.9,0,307,11.9,24.1,1008,0
2024-06-01 00:00:00,14.6,12.8,17.2,15,0,306,16.9,36.4,1011.6,0
2024-06-02 00:00:00,16.6,13.4,21.1,2.1,0,303,9.7,45.7,1017.1,228
2024-06-03 00:00:00,14.4,13.5,16.1,0,0,323,10.8,24.1,1017.6,0
2024-06-04 00:00:00,16.3,11.3,21.9,0,0,238,6.5,20.9,1014.6,504
2024-06-05 00:00:00,17,10.7,22,0,0,206,11.9,35.3,1013.7,306
2024-06-06 00:00:00,17.9,12.1,24.4,0.3,0,297,7.9,33.5,1016.3,588
2024-06-07 00:00:00,17.8,11.1,23.6,0,0,314,8.3,32.8,1017.4,678
2024-06-08 00:00:00,19,9.8,26.8,0,0,182,11.5,40.7,1011.9,582
2024-06-09 00:00:00,18.2,13.2,22.8,0,0,304,8.3,27,1008.1,720
2024-06-10 00:00:00,17.2,12.8,22.3,0.1,0,287,15.1,44.3,1007.1,522
2024-06-11 00:00:00,13,8.6,17,0,0,289,14.4,41.4,1015.3,330
2024-06-12 00:00:00,14,5.2,19.7,0,0,340,8.3,31,1017.8,612
2024-06-13 00:00:00,14.6,8.9,19.6,0,0,312,10.8,29.5,1017.6,594
2024-06-14 00:00:00,14.5,8.7,19,3.8,0,134,13.3,38.9,1013.1,72
2024-06-15 00:00:00,16.6,12.7,20.9,3.1,0,216,13.3,46.4,1009.6,390
2024-06-16 00:00:00,17.2,7.5,23.7,0.1,0,175,11.5,35.3,1011.4,444
2024-06-17 00:00:00,19.2,13.9,24.8,0,0,220,12.2,43.9,1014.3,264
2024-06-18 00:00:00,22.4,12.5,29.9,6.2,0,135,11.2,35.3,1013.6,702
2024-06-19 00:00:00,19.7,14.7,25.6,0,0,306,10.1,33.5,1015.4,210
2024-06-20 00:00:00,19.6,13.1,26.2,0,0,44,7.9,25.9,1018.8,168
2024-06-21 00:00:00,19.5,15.7,24.2,5.5,0,136,11.2,32,1014.2,66
2024-06-22 00:00:00,17.8,14.3,22.9,0,0,255,12.6,33.8,1014.8,462
2024-06-23 00:00:00,19,13.9,23.9,0,0,309,7.2,29.2,1018.1,264
2024-06-24 00:00:00,20.8,13.6,26.6,0,0,29,8.3,27,1018.2,804
2024-06-25 00:00:00,21.5,11,28.1,0,0,45,10.1,40,1013.7,924
2024-06-26 00:00:00,22.4,15.3,30.5,0,0,10,7.2,35.3,1009.7,576
2024-06-27 00:00:00,20.8,15.8,28.7,9.9,0,170,9.7,42.5,1010.7,462
2024-06-28 00:00:00,22.4,16.3,28.5,4.6,0,182,11.2,42.5,1014.9,528
2024-06-29 00:00:00,25.8,17.1,33.2,0.2,0,107,9.7,26.6,1011.7,648
2024-06-30 00:00:00,20.8,15.9,26.2,2.8,0,236,18,53.6,1009.1,54
2024-07-01 00:00:00,16.5,12.2,22.5,0.9,0,248,12.2,50.8,1014.6,168
2024-07-02 00:00:00,14.7,11.7,19.5,7,0,259,10.1,38.9,1015.2,42
2024-07-03 00:00:00,14.4,11.1,19.6,2.9,0,269,10.1,36.4,1011.3,174
2024-07-04 00:00:00,14.9,11.2,20.8,5.2,0,221,13.3,48.2,1011.3,144
2024-07-05 00:00:00,17.9,10.7,23.7,0,0,204,13,48.2,1013.2,582
2024-07-06 00:00:00,19.7,12.4,30.5,1.6,0,167,14.8,85.3,1007.9,492
2024-07-07 00:00:00,16.8,12.2,20.7,0,0,181,9.7,23.4,1015.5,336
2024-07-08 00:00:00,19.5,9.6,26.7,0,0,113,9.4,27,1017.9,864
2024-07-09 00:00:00,24.1,14.3,31.8,0.1,0,110,10.1,25.9,1015.9,918
2024-07-10 00:00:00,21.3,18,26.5,4,0,98,8.3,36.4,1016.5,234
2024-07-11 00:00:00,22.2,17.6,27.6,0,0,108,6.8,22.7,1016.6,414
2024-07-12 00:00:00,21.9,17.5,28,2,0,169,10.4,35.3,1010.7,198
2024-07-13 00:00:00,18.4,14.2,23,0,0,249,9.4,31.3,1013.7,378
2024-07-14 00:00:00,19.8,12.6,26.7,0,0,176,9,34.6,1014.1,534
2024-07-15 00:00:00,23.4,13.1,31.9,2.5,0,130,8.6,63,1011.9,822
2024-07-16 00:00:00,21.1,14.7,25.8,0,0,240,13,43.2,1014.7,396
2024-07-17 00:00:00,19.6,12.8,25.8,0,0,309,10.1,32,1020.8,516
2024-07-18 00:00:00,20.9,11.6,28.7,0,0,40,6.1,29.5,1021.7,768
2024-07-19 00:00:00,22.8,13.8,30.1,0,0,6,6.5,29.2,1018.1,804
2024-07-20 00:00:00,23.2,16,30.9,0.2,0,107,7.9,27.7,1011.1,594
2024-07-21 00:00:00,22.3,16.9,30.8,4.4,0,121,8.6,37.1,1008.9,480
2024-07-22 00:00:00,22,17.9,26.9,1,0,268,11.2,35.3,1015.8,270
2024-07-23 00:00:00,20.5,15.9,27.1,1.1,0,236,11.5,42.5,1018.4,372
2024-07-24 00:00:00,18.8,13.2,23.9,0,0,279,11.5,37.1,1018.7,360
2024-07-25 00:00:00,18.9,10.5,25.8,0,0,26,5.4,24.1,1015.6,732
2024-07-26 00:00:00,20.4,14.2,25.8,0.2,0,117,9.7,24.1,1012.9,324
2024-07-27 00:00:00,22.1,17.1,29.7,6.2,0,34,6.5,38.2,1014.2,252
2024-07-28 00:00:00,19.5,12.8,24.2,0,0,296,12.6,37.1,1022.8,588
2024-07-29 00:00:00,19.5,10.7,27.1,0,0,26,6.1,29.2,1023.4,876
2024-07-30 00:00:00,22.3,12.4,31.5,0,0,118,8.3,27.7,1018,828
2024-07-31 00:00:00,24.9,14.3,33.6,4,0,100,6.8,33.8,1013.1,768
2024-08-01 00:00:00,21.3,18.1,29.8,45.7,0,58,7.2,64.8,1011.6,420
2024-08-02 00:00:00,19.4,14.6,23.3,0.1,0,305,13,41.4,1011.3,282
2024-08-03 00:00:00,20.9,14,27.7,0.2,0,167,9.7,25.9,1012.1,636
2024-08-04 00:00:00,20.2,17.4,24.2,3.6,0,270,11.5,46.4,1014.5,186
2024-08-05 00:00:00,19.6,15.3,24.5,0,0,313,6.5,24.1,1015.4,498
2024-08-06 00:00:00,21.7,13.1,29.2,0,0,88,7.2,19.8,1012.7,852
2024-08-07 00:00:00,21.4,15.8,29.1,7.9,0,115,9.4,41.4,1012.4,492
2024-08-08 00:00:00,19.2,13.9,24.5,0,0,303,8.3,29.5,1016.7,372
2024-08-09 00:00:00,20.7,12.5,27.9,0,0,193,11.2,31.3,1018.1,756
2024-08-10 00:00:00,22.7,15.8,28.7,0,0,248,9.4,32,1020.5,708
2024-08-11 00:00:00,22.5,14.1,30.2,0,0,50,6.8,18.4,1020,834
2024-08-12 00:00:00,24.1,15.2,32.9,0,0,41,5.4,16.6,1013.9,786
2024-08-13 00:00:00,25.2,17.4,34.5,0,0,94,7.2,42.5,1010.4,546
2024-08-14 00:00:00,25,19.6,31.2,0,0,228,10.1,28.4,1011.6,672
2024-08-15 00:00:00,23,17.5,29.1,0,0,257,7.6,29.2,1017,582
2024-08-16 00:00:00,23.4,16.3,29.9,0.8,0,13,6.8,25.2,1016.3,666
2024-08-17 00:00:00,22.8,18.2,29,0,0,132,6.8,26.6,1012.9,504
2024-08-18 00:00:00,19.8,16.2,23.2,14,0,353,11.2,40.7,1009.6,12
2024-08-19 00:00:00,17.6,15.1,21.1,0,0,353,11.5,34.6,1016.9,48
2024-08-20 00:00:00,19.3,14.2,23.2,0,0,111,6.5,24.1,1014.1,198
2024-08-21 00:00:00,17.8,11.1,22.1,0,0,260,13.3,42.5,1016.7,402
2024-08-22 00:00:00,16.5,10.3,24.2,0,0,139,8.6,22.3,1015.7,684
2024-08-23 00:00:00,19.9,10.9,28.8,0,0,154,10.1,27,1013.5,750
2024-08-24 00:00:00,23.5,12.3,33.4,0.4,0,131,13.7,36.4,1012.5,780
2024-08-25 00:00:00,18.5,11.4,25.2,1.6,0,278,13.7,48.6,1020.5,288
2024-08-26 00:00:00,16.6,8.4,23,0,0,70,6.1,18.4,1023,462
2024-08-27 00:00:00,19.4,10,27.4,0,0,66,8.6,36.4,1021.2,786
2024-08-28 00:00:00,22.5,13,31.4,0,0,128,7.2,27.7,1017.6,774
2024-08-29 00:00:00,24.2,15.1,33.6,0,0,138,8.3,34.6,1017.6,714
2024-08-30 00:00:00,24.4,15.6,33.5,0,0,70,6.8,22.3,1017.6,690
2024-08-31 00:00:00,23.9,17.2,31.4,0,0,16,9.4,27.7,1019.1,714
2024-09-01 00:00:00,23.5,16.4,30.8,0.1,0,32,7.9,31,1015.7,660
2024-09-02 00:00:00,20,15.8,26.2,4.7,0,54,6.1,22.7,1014,294
2024-09-03 00:00:00,21.3,15.8,29.5,0,0,90,6.1,35.3,1015.2,378
2024-09-04 00:00:00,22.1,15.7,28.9,0,0,323,6.8,25.9,1013.3,624
2024-09-05 00:00:00,24.7,15.9,32.6,0,0,81,16.6,57.2,1007.5,696
2024-09-06 00:00:00,22.7,15,29.1,0,0,115,11.2,35.3,1010.7,480
2024-09-07 00:00:00,20.8,12.4,29.3,0,0,92,6.5,23.4,1012.3,720
2024-09-08 00:00:00,19.5,13.1,27.1,12.9,0,341,10.1,43.2,1009.5,396
2024-09-09 00:00:00,16.3,13.6,20,0.2,0,248,14.4,40,1006.9,132
2024-09-10 00:00:00,16,13.5,19.6,0.4,0,267,15.8,35.3,1012.5,210
2024-09-11 00:00:00,12.6,9.7,15.9,7.2,0,212,13.7,44.3,1009.5,0
2024-09-12 00:00:00,10.3,7.8,15.3,0.4,0,213,7.6,34.6,1014.2,216
2024-09-13 00:00:00,9.7,6.9,12.7,2.6,0,330,14,50,1019.4,6
2024-09-14 00:00:00,10.8,8.7,15.2,0.5,0,308,21.2,51.8,1025,132
2024-09-15 00:00:00,11.4,7.2,16.6,9.5,0,309,14.4,38.2,1024.4,258
2024-09-16 00:00:00,11.1,9.6,12.8,10.4,0,304,13.3,35.3,1021.3,0
2024-09-17 00:00:00,16.2,12.5,20.7,0,0,11,11.2,34.6,1022.7,108
2024-09-18 00:00:00,18.3,13.6,23.9,0,0,58,15.1,56.9,1023.3,648
2024-09-19 00:00:00,17.6,12.5,21.7,0,0,67,15.1,45.7,1021.1,636
2024-09-20 00:00:00,16.6,9.4,23.2,0,0,79,11.5,36.4,1021.5,660
2024-09-21 00:00:00,15.9,8.3,23.6,0,0,84,6.5,24.1,1020.5,702
2024-09-22 00:00:00,15.6,7.4,24.1,0,0,104,5,18.4,1016.2,552
2024-09-23 00:00:00,15.9,10.1,21.6,20.5,0,54,6.8,33.5,1010.8,288
2024-09-24 00:00:00,15.2,13.1,19.1,0.1,0,225,12.2,40.7,1008.5,162
2024-09-25 00:00:00,15.6,11.3,19.9,11.4,0,172,13.7,33.8,1009,192
2024-09-26 00:00:00,15.2,12.5,17.7,6.9,0,164,18,40.7,1000.8,0
2024-09-27 00:00:00,13.6,10.8,17.8,3,0,197,14.4,48.2,1005.6,264
2024-09-28 00:00:00,10.1,3.9,14.4,1.1,0,261,12.6,52.9,1018.6,204
2024-09-29 00:00:00,8,2.1,14.8,0,0,92,8.3,22.3,1027.9,402
2024-09-30 00:00:00,10.1,6.5,12,1.7,0,117,15.5,33.5,1018.9,108
2024-10-01 00:00:00,12.9,9.1,17.6,8.4,0,169,12.2,37.1,1011.9,222
2024-10-02 00:00:00,11.1,9.3,14.3,11.1,0,358,8.6,27.7,1009,102
2024-10-03 00:00:00,9.8,7.7,12,0.8,0,14,8.3,31.3,1014.8,0
2024-10-04 00:00:00,9.8,7.9,12.5,3.4,0,345,10.1,27.7,1017.3,6
2024-10-05 00:00:00,9.5,7.2,12.1,0,0,352,7.6,18.4,1017.9,36
2024-10-06 00:00:00,7.8,2.4,12.6,0,0,105,8.3,25.9,1012.7,18
2024-10-07 00:00:00,13.8,8.2,17.8,3.2,0,127,10.4,27.7,1007.7,48
2024-10-08 00:00:00,14.6,11,18.7,7.4,0,145,10.4,32,1004.2,204
2024-10-09 00:00:00,15,9.2,19.4,0.4,0,139,17.6,40,997.8,342
2024-10-10 00:00:00,14.1,10.6,19.3,3.1,0,224,19.4,85.3,999.5,12
2024-10-11 00:00:00,8.9,2.6,11.9,0.9,0,278,10.4,36.4,1016.2,126
2024-10-12 00:00:00,8.8,0.8,14.3,4.3,0,113,13,35.3,1016.3,432
2024-10-13 00:00:00,10.5,1.4,13.3,0,0,242,19.1,51.1,1016.4,354
2024-10-14 00:00:00,6.9,0.6,11,11.6,0,105,8.3,20.5,1019.9,24
2024-10-15 00:00:00,10,7.3,12.2,0,0,69,10.1,29.5,1022.5,72
2024-10-16 00:00:00,11.3,7.3,16.9,0,0,91,14.8,36.4,1018,492
2024-10-17 00:00:00,12.5,6.1,19.3,0,0,90,9.7,24.1,1016.5,504
2024-10-18 00:00:00,12.2,8.1,16.8,1.2,0,84,9.7,27.7,1015.3,162
2024-10-19 00:00:00,13.4,10.4,16.5,0,0,123,8.3,20.9,1019.5,60
2024-10-20 00:00:00,12.6,9.9,15.2,0,0,127,6.5,18.4,1024,0
2024-10-21 00:00:00,12.6,8,18.7,0,0,119,10.4,22.3,1027,438
2024-10-22 00:00:00,12.8,8.1,17.8,1,0,121,10.1,25.9,1028.4,96
2024-10-23 00:00:00,9.2,5,12.4,0,0,357,6.8,22.3,1034.5,6
2024-10-24 00:00:00,11.7,9.3,13.3,0,0,98,9.7,26.6,1027.8,0
2024-10-25 00:00:00,11.5,10.1,14.8,0,0,128,11.9,25.9,1023.3,180
2024-10-26 00:00:00,10.8,8.6,14.5,0,0,107,10.4,20.9,1020.7,234
2024-10-27 00:00:00,12.3,11.4,13.5,0,0,198,7.9,22.3,1023,0
2024-10-28 00:00:00,11.9,9.6,16.4,0,0,139,11.5,22.3,1027.5,228
