date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-04-20 00:00:00,5.7,-1.9,9.8,0,0,55,11.2,37.1,1016.1,276
2023-04-21 00:00:00,12.8,3.7,20.5,0,0,94,13,40,1012.5,684
2023-04-22 00:00:00,16.1,7.8,22.9,0.5,0,141,11.9,33.8,1010.6,660
2023-04-23 00:00:00,13.6,9.1,18.5,27,0,197,11.2,59.4,1008.9,144
2023-04-24 00:00:00,10.1,7.4,13.2,0.4,0,223,18.7,59.4,1009,210
2023-04-25 00:00:00,8.2,4.2,12.3,0.6,0,271,15.1,39.6,1012.6,144
2023-04-26 00:00:00,6.2,-0.8,11.4,0,0,307,8.3,31.3,1018.7,612
2023-04-27 00:00:00,9.5,2,16.5,0,0,83,6.8,24.1,1019.3,504
2023-04-28 00:00:00,11.4,7.4,15.5,3.3,0,147,10.8,24.8,1014.4,0
2023-04-29 00:00:00,12,9.7,14.6,0,0,291,12.2,31.3,1016.5,12
2023-04-30 00:00:00,13.2,8.9,18.4,0,0,39,9.4,32.8,1020.2,504
2023-05-01 00:00:00,10.4,6.4,14.3,1.5,0,58,8.6,25.9,1016.6,216
2023-05-02 00:00:00,10.4,4.5,16.4,0.3,0,17,9.4,40.7,1022,360
2023-05-03 00:00:00,11.3,3.6,18.2,0,0,356,9,25.9,1025.7,672
2023-05-04 00:00:00,13.5,4.7,21.4,0,0,103,11.5,33.5,1021.4,780
2023-05-05 00:00:00,15.1,7.4,22.1,1.2,0,147,8.3,50,1017.4,390
2023-05-06 00:00:00,15.8,11.4,20.8,0,0,277,8.3,27.7,1017.2,546
2023-05-07 00:00:00,16.4,10.5,21.8,0,0,86,11.5,35.3,1017.9,294
2023-05-08 00:00:00,13.9,9.7,18.2,0,0,87,10.8,27,1022.2,120
2023-05-09 00:00:00,16.3,11.1,21.9,2.6,0,112,14.4,45,1015.4,690
2023-05-10 00:00:00,13.8,11.6,17.2,7.4,0,244,11.5,41.4,1012.4,48
2023-05-11 00:00:00,11.1,10,12.1,15.7,0,241,9.4,40,1014.8,0
2023-05-12 00:00:00,11.8,7.3,14.8,1.1,0,78,10.1,32.8,1016.6,24
2023-05-13 00:00:00,11.2,6.3,15.3,0,0,60,10.1,35.6,1019.1,48
2023-05-14 00:00:00,12.5,5.5,18.2,0,0,27,7.9,27.7,1015.6,252
2023-05-15 00:00:00,13.2,6,19.7,0.6,0,316,9.7,44.3,1011.6,468
2023-05-16 00:00:00,11.3,5.4,16.3,0,0,347,13.7,44.3,1015.8,342
2023-05-17 00:00:00,8.9,2,14.2,0,0,353,9.4,27.7,1024,372
2023-05-18 00:00:00,10.8,1,17.4,0,0,49,10.8,40.7,1024.6,786
2023-05-19 00:00:00,13.7,8,19.4,0,0,40,11.2,35.3,1021.6,168
2023-05-20 00:00:00,18.3,12.7,23.5,0,0,66,14.4,40,1016.5,630
2023-05-21 00:00:00,20.4,15.2,26.5,0,0,90,15.1,40,1013,504
2023-05-22 00:00:00,21.2,13,28.2,0,0,72,6.1,22.3,1012.2,780
2023-05-23 00:00:00,16.2,11.2,20.4,0,0,302,17.6,44.3,1016.2,216
2023-05-24 00:00:00,11.6,8.4,16.1,0,0,357,10.1,26.6,1021.1,264
2023-05-25 00:00:00,15,4.5,23,0,0,7,10.4,33.5,1022.9,882
2023-05-26 00:00:00,16.2,7.2,23.4,0,0,1,10.1,34.6,1024.4,852
2023-05-27 00:00:00,16.3,8,23.4,0,0,44,10.8,35.6,1023.1,870
2023-05-28 00:00:00,16.7,5.6,24.7,0,0,10,8.3,31,1018.2,882
2023-05-29 00:00:00,18.1,7.5,25.8,0,0,8,10.4,36.4,1018.7,840
2023-05-30 00:00:00,17.3,10,23.7,0,0,9,11.9,37.1,1021.2,762
2023-05-31 00:00:00,17.8,8.4,25.1,0,0,55,12.2,52.9,1020.8,888
2023-06-01 00:00:00,18.7,7.7,26.4,0,0,345,7.9,32.8,1016.9,822
2023-06-02 00:00:00,16,9.4,22.3,0,0,350,12.2,38.2,1016.9,894
2023-06-03 00:00:00,16.7,8.9,23,0,0,48,10.1,32,1018.1,702
2023-06-04 00:00:00,17.3,5.9,24.6,0,0,26,8.3,33.5,1018.7,906
2023-06-05 00:00:00,17.7,10,25.2,0,0,46,10.8,46.8,1017.8,702
2023-06-06 00:00:00,14.9,9.3,20.3,0,0,349,11.9,31,1018.2,432
2023-06-07 00:00:00,18.8,9.2,26.7,0,0,37,6.5,30.2,1016.7,642
2023-06-08 00:00:00,17.6,12.7,26.4,57.4,0,33,7.6,65.9,1014.9,348
2023-06-09 00:00:00,18.7,11.3,26.2,0,0,22,5.8,50.8,1013.9,480
2023-06-10 00:00:00,20,10.6,26.9,0,0,54,10.4,41.4,1014.3,660
2023-06-11 00:00:00,20.9,12.9,26.6,0,0,74,12.6,40.7,1016.4,906
2023-06-12 00:00:00,19.9,11.6,25.5,0,0,77,11.9,36.4,1015.9,918
2023-06-13 00:00:00,18.8,10.2,24.7,0,0,69,12.2,41,1013.4,912
2023-06-14 00:00:00,17.6,10.2,23.6,0,0,46,9,40.7,1014.9,588
2023-06-15 00:00:00,17.4,8.7,23.9,0,0,11,6.8,27.7,1017.5,618
2023-06-16 00:00:00,16.2,8.6,23.9,0.2,0,26,10.8,44.3,1017.1,570
2023-06-17 00:00:00,19.2,10.7,26.5,0,0,304,10.4,37.1,1015.2,816
2023-06-18 00:00:00,21,9.6,29.2,0,0,63,7.9,23.4,1013.7,888
2023-06-19 00:00:00,22.6,16.2,28.6,0,0,138,9.7,31.3,1013.5,366
2023-06-20 00:00:00,24.9,16.9,32.5,5,0,149,9.4,46.4,1012.7,666
2023-06-21 00:00:00,21.5,17.1,26.1,0.8,0,245,8.6,31.3,1017.6,540
2023-06-22 00:00:00,24.7,15.5,33.7,2.6,0,96,10.4,48.2,1014.4,750
2023-06-23 00:00:00,17.4,15.2,21,0,0,266,22,57.2,1020.5,0
2023-06-24 00:00:00,19.6,10.5,26.1,0,0,345,6.8,25.2,1024.2,810
2023-06-25 00:00:00,21.6,11,29,0,0,77,6.5,22.7,1018.7,930
2023-06-26 00:00:00,23.6,14.1,31.9,0,0,201,16.9,51.1,1015.1,804
2023-06-27 00:00:00,19,13.5,23,0.4,0,296,13.3,33.8,1019,324
2023-06-28 00:00:00,18.3,11.9,24.6,0,0,314,8.3,27.7,1018.3,792
2023-06-29 00:00:00,20.7,9.9,28.7,0,0,152,8.3,35.6,1014.8,666
2023-06-30 00:00:00,19.7,15.1,25.9,5,0,344,8.3,33.5,1011.2,216
2023-07-01 00:00:00,19.2,13,25.2,0,0,258,14,42.1,1009.4,444
2023-07-02 00:00:00,19.2,14.5,24.2,0,0,258,18.7,52.6,1011.3,474
2023-07-03 00:00:00,19.1,14.4,23.9,0,0,233,18.4,55.4,1013.7,354
2023-07-04 00:00:00,20,13.8,26.1,2.9,0,243,11.9,38.2,1014.5,618
2023-07-05 00:00:00,17.3,11.7,22.3,12.2,0,204,13.7,51.1,1014.7,468
2023-07-06 00:00:00,18.1,8.8,25.3,0,0,0,7.6,24.1,1018.6,864
2023-07-07 00:00:00,21,8.9,29.8,0,0,98,7.2,29.2,1020.1,918
2023-07-08 00:00:00,24.1,12.3,31.9,0,0,112,8.6,33.5,1018.6,834
2023-07-09 00:00:00,26.4,14.9,34.9,0,0,132,8.6,22.3,1019.2,780
2023-07-10 00:00:00,25.4,16.8,30.7,0,0,287,14,38.9,1018.7,606
2023-07-11 00:00:00,26.3,15.8,35,7.3,0,139,9,46.8,1014.3,720
2023-07-12 00:00:00,23.8,18.3,29.6,0,0,230,18.4,45.7,1012.2,612
2023-07-13 00:00:00,20.8,14.6,25.4,0,0,274,14.8,43.9,1017.1,660
2023-07-14 00:00:00,21.2,12.1,28.5,0,0,121,10.1,29.5,1016,756
2023-07-15 00:00:00,25.3,15.7,35.8,11.8,0,142,14.8,77,1010.5,786
2023-07-16 00:00:00,20.6,15.1,26,0.5,0,248,11.5,35.6,1016.9,396
2023-07-17 00:00:00,21.1,13.1,27.5,0,0,223,11.5,38.9,1019.4,564
2023-07-18 00:00:00,20.6,9.9,28.7,0,0,329,5.8,25.9,1018.5,864
2023-07-19 00:00:00,20.8,13.9,29.1,0.9,0,323,10.4,40.8,1012.8,510
2023-07-20 00:00:00,19.8,15.4,25.2,0,0,292,11.3,35.2,1013.7,600
2023-07-21 00:00:00,18.2,13.3,24.2,0.4,0,321,11.5,35.2,1012.1,294
2023-07-22 00:00:00,18,10.8,24.2,0.2,0,210,6.2,31.5,1015.7,276
2023-07-23 00:00:00,21.9,14.8,28.8,3.4,0,200,16,46.3,1012.2,426
2023-07-24 00:00:00,19.3,15.3,24.2,13.8,0,187,13,37,1007.3,192
2023-07-25 00:00:00,15.8,12.6,20.4,20.2,0,225,13.1,45.7,1006.2,204
2023-07-26 00:00:00,13.9,10.3,17.6,5.6,0,263,10.4,43.9,1014.5,330
2023-07-27 00:00:00,14.4,8.7,18.4,11.8,0,140,12.2,37.1,1012.5,12
2023-07-28 00:00:00,18.7,16,23.4,0.8,0,214,11.5,41.4,1010.6,78
2023-07-29 00:00:00,20,14.4,25.5,9.4,0,192,13.3,48.2,1011,378
2023-07-30 00:00:00,18.9,15.2,23.3,0.6,0,233,14.8,50,1013.8,336
2023-07-31 00:00:00,18.8,15.3,22.9,5.7,0,219,12.6,38.9,1012.9,120
2023-08-01 00:00:00,17.2,14.1,21,8.7,0,206,16.6,61.2,1004.7,210
2023-08-02 00:00:00,16.2,12.5,20.5,8.4,0,156,15.1,42.5,1002.6,42
2023-08-03 00:00:00,18.8,13.9,22.2,0,0,225,21.2,58.7,1005.6,288
2023-08-04 00:00:00,16.8,12.4,21.4,7.9,0,304,8.3,36.4,1012.8,258
2023-08-05 00:00:00,17.3,14.3,20.9,4.6,0,334,8.6,22.3,1012.6,84
2023-08-06 00:00:00,14.7,11.7,18.9,13.1,0,230,20.9,61.6,1008.1,162
2023-08-07 00:00:00,12.3,10.1,16,1.2,0,257,23.8,54.4,1015.5,120
2023-08-08 00:00:00,16.2,10.4,20.8,9,0,222,15.5,50.8,1016.3,540
2023-08-09 00:00:00,15.3,9,19.5,0.9,0,244,11.9,31.3,1017.1,168
2023-08-10 00:00:00,15.7,6.2,24.3,0,0,107,5.8,20.9,1021.9,768
2023-08-11 00:00:00,20.1,9.4,29.8,0,0,132,7.2,16.6,1021.8,828
2023-08-12 00:00:00,21,15.1,30.3,0.6,0,114,10.1,70.2,1018.7,372
2023-08-13 00:00:00,21.2,15.9,27,5.4,0,123,6.8,18.4,1018.6,330
2023-08-14 00:00:00,24.1,18.9,31.2,0.1,0,117,8.6,22.3,1015.7,540
2023-08-15 00:00:00,24.3,17.3,30.4,0,0,20,7.2,34.6,1016.2,558
2023-08-16 00:00:00,23.4,16,30.2,0,0,42,7.2,27.7,1018.2,462
2023-08-17 00:00:00,22.4,16.7,31.6,55.8,0,98,9,69.1,1017.1,552
2023-08-18 00:00:00,22.2,15.1,30.4,0,0,104,5.8,18.4,1017,768
2023-08-19 00:00:00,24.9,16,32.6,0,0,126,9,24.1,1017.4,726
2023-08-20 00:00:00,26.2,18.9,33.6,0.1,0,102,6.5,22.7,1019.9,756
2023-08-21 00:00:00,25.3,19.8,31.4,0,0,334,5.4,22.3,1020.7,672
2023-08-22 00:00:00,24.5,18.4,30.9,0,0,345,7.9,35.3,1018.7,636
2023-08-23 00:00:00,21.8,15.4,28.8,0,0,330,6.1,24.1,1019.2,798
2023-08-24 00:00:00,22,13.7,30.3,1.1,0,90,8.6,39.6,1015.8,546
2023-08-25 00:00:00,21.5,16.9,26.3,14.1,0,154,11.9,31.3,1012.1,294
2023-08-26 00:00:00,19.4,15.7,24.3,5.3,0,225,9,31,1012.7,174
2023-08-27 00:00:00,16.3,14.5,19.2,8.3,0,146,6.8,25.9,1011.5,0
2023-08-28 00:00:00,14.3,12.9,15.9,4.4,0,343,9,31,1011.2,0
2023-08-29 00:00:00,14.1,11.7,16.8,5.6,0,315,11.5,29.2,1009.8,0
2023-08-30 00:00:00,15.1,10.5,19.9,3.1,0,186,7.9,32,1009.5,336
2023-08-31 00:00:00,15.1,11.5,18.8,4.4,0,232,12.6,40.7,1013.7,324
2023-09-01 00:00:00,16.9,12.9,21.3,1.6,0,194,9.4,32,1016,90
2023-09-02 00:00:00,17.8,11.9,24,0,0,54,5.8,22.3,1021,558
2023-09-03 00:00:00,17.2,12.2,23.2,0,0,359,6.5,24.1,1026.5,576
2023-09-04 00:00:00,17.7,9.7,25,0,0,69,7.9,24.1,1027.1,768
2023-09-05 00:00:00,18.9,12.6,25.3,0,0,93,10.8,29.5,1023.1,762
2023-09-06 00:00:00,18.6,9.5,27.7,0,0,42,5.8,28.4,1021.6,768
2023-09-07 00:00:00,20.1,11,28.3,0,0,56,8.6,25.9,1020.7,762
2023-09-08 00:00:00,19.5,10.8,28.1,0,0,88,6.5,19.1,1019.4,756
2023-09-09 00:00:00,19.5,10.2,29.2,0,0,90,5,16.6,1018.4,738
2023-09-10 00:00:00,20.8,12.7,29.6,0,0,31,4.3,14.8,1018.1,666
2023-09-11 00:00:00,21.6,15.1,29.1,0,0,35,5,22.3,1014.6,684
2023-09-12 00:00:00,22.3,13.6,31,0,0,95,6.5,26.6,1012.3,666
2023-09-13 00:00:00,19.4,15.5,22.2,0.4,0,250,9,29.2,1016.2,114
2023-09-14 00:00:00,16,11.1,20.8,0,0,337,7.2,19.8,1021.8,318
2023-09-15 00:00:00,16.8,8.6,24.3,0,0,70,8.6,29.5,1018.9,702
2023-09-16 00:00:00,18.4,10.2,27.5,0,0,90,6.8,19.8,1015.9,708
2023-09-17 00:00:00,20.3,13,27.8,0,0,118,10.8,25.9,1015.2,588
2023-09-18 00:00:00,18.2,15,25.5,3.7,0,145,11.5,38.9,1011.2,204
2023-09-19 00:00:00,17.1,11.1,21.6,0,0,219,14.4,45.7,1014.8,444
2023-09-20 00:00:00,17.1,9.6,24.5,0,0,134,11.5,33.5,1013.1,690
2023-09-21 00:00:00,18.9,10.2,26.6,3.4,0,112,10.8,68.4,1003.3,516
2023-09-22 00:00:00,14.2,11.3,15.9,0.6,0,186,12.2,37.1,1006.9,42
2023-09-23 00:00:00,12.8,7.8,17.8,0,0,233,9.4,43.2,1017.9,366
2023-09-24 00:00:00,11.5,4.9,19.6,0,0,83,5.4,21.6,1027.2,588
2023-09-25 00:00:00,13.4,6,21,0,0,88,7.2,31.3,1025.2,690
2023-09-26 00:00:00,15.2,7.4,23.9,0,0,56,4.7,18.4,1022.6,522
2023-09-27 00:00:00,16.2,8.9,25.4,0.1,0,106,6.5,24.8,1020.8,480
2023-09-28 00:00:00,16.8,9.4,26.2,0,0,106,7.6,16.6,1019.5,600
2023-09-29 00:00:00,18.3,9.8,26.8,0.6,0,153,11.9,49.3,1020.3,360
2023-09-30 00:00:00,14.6,7.9,19.3,0,0,297,8.6,31.3,1026.4,258
2023-10-01 00:00:00,14,6.1,23.3,0,0,115,7.6,16.6,1026.6,648
2023-10-02 00:00:00,17,7.7,27.3,0,0,127,9,18.4,1022.7,648
2023-10-03 00:00:00,17.2,10.9,27.3,2.4,0,177,18.4,62.3,1019,342
2023-10-04 00:00:00,11.9,6.1,17.5,0,0,228,9.4,31,1029.1,402
2023-10-05 00:00:00,10.4,5.2,16.3,0,0,173,10.4,32.8,1027.6,180
2023-10-06 00:00:00,11.3,3.9,19.4,0,0,134,7.9,27.7,1027.4,612
2023-10-07 00:00:00,13.2,5.5,18.4,0,0,174,10.8,31.3,1024.9,114
2023-10-08 00:00:00,15.8,11.1,18.4,0,0,277,10.8,31.3,1024.8,24
2023-10-09 00:00:00,15,8.4,20,0.3,0,132,6.8,25.9,1021.5,42
2023-10-10 00:00:00,15.5,8.5,24.7,0,0,161,7.2,20.5,1021.7,588
2023-10-11 00:00:00,16.7,8.9,26.3,0,0,142,13,38.2,1018.5,570
2023-10-12 00:00:00,15.3,11.4,19.2,3.6,0,130,7.9,24.1,1017.3,12
2023-10-13 00:00:00,18.7,13.4,26.2,1.5,0,150,11.2,27,1013.6,540
2023-10-14 00:00:00,14.6,7.8,20.2,3.5,0,234,14.8,50.8,1012.4,48
2023-10-15 00:00:00,7.1,-0.6,11.4,0.5,0,260,11.5,44.3,1021.3,324
2023-10-16 00:00:00,4,-2.1,10.8,0,0,53,6.5,16.6,1023.8,588
2023-10-17 00:00:00,4.2,-1,10.7,0,0,38,5.8,22.3,1020.2,216
2023-10-18 00:00:00,6.6,-0.1,13,3.4,0,93,9.7,26.6,1011.1,342
2023-10-19 00:00:00,11.1,7.3,15.2,2.3,0,120,11.5,27.7,998,54
2023-10-20 00:00:00,12.9,9.9,17.6,1.4,0,118,10.1,32,986.8,12
2023-10-21 00:00:00,13.6,10.1,18.1,0.5,0,164,13,29.5,1000.4,174
2023-10-22 00:00:00,10.9,6.8,16.7,0,0,159,11.2,33.5,1011.8,396
2023-10-23 00:00:00,9.9,1.7,15.2,0.3,0,100,7.6,22.3,1013.7,216
2023-10-24 00:00:00,11.2,9.8,12.6,9.2,0,119,6.1,22.3,1006.8,0
2023-10-25 00:00:00,10.6,6.2,13.4,1,0,148,14.8,46.4,1001.8,42
2023-10-26 00:00:00,11.8,10.4,13.5,3.7,0,206,12.6,39.6,997.5,18
2023-10-27 00:00:00,10.2,7.3,13.9,2.7,0,201,12.2,53.6,997,114
2023-10-28 00:00:00,10.8,8.1,14.2,1.3,0,182,11.9,38.2,1003.9,72
2023-10-29 00:00:00,12,9,15.8,1.8,0,129,12.6,29.5,1004.2,60
2023-10-30 00:00:00,12.6,7.8,17.2,4.5,0,121,8.6,29.5,1003.7,330
