date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-12-18 00:00:00,2.7,-1.3,6.5,0,0,129,11.9,33.5,1026.8,198
2018-12-19 00:00:00,1.1,-2.4,2.5,7.2,0,127,13,24.1,1019.4,0
2018-12-20 00:00:00,4.4,2,6.5,2.5,0,163,11.2,34.6,1018.4,0
2018-12-21 00:00:00,7.2,4,11.5,7.2,0,189,18.7,46.8,1013.4,0
2018-12-22 00:00:00,9.3,7,11.3,1,0,253,22,65.9,1015.2,72
2018-12-23 00:00:00,7.3,5.6,11.4,24.8,0,233,13,50.8,1020.1,0
2018-12-24 00:00:00,4.3,0.4,11.3,1.5,0,306,19.1,61.6,1025.3,6
2018-12-25 00:00:00,1.3,-0.4,2.9,0,0,272,7.9,22.3,1036.1,0
2018-12-26 00:00:00,0.2,-3.8,2.9,0,0,238,5.4,20.5,1034.2,354
2018-12-27 00:00:00,1.4,-0.8,4.5,0,0,154,6.1,18.4,1029.6,228
2018-12-28 00:00:00,0.4,-2.8,4.5,0,0,314,6.8,21.6,1030,456
2018-12-29 00:00:00,0.4,-1.7,2.9,2.1,0,225,8.6,38.9,1033,0
2018-12-30 00:00:00,4.9,2.9,6.8,0.1,0,270,23,49.3,1030.5,12
2018-12-31 00:00:00,5.3,4.1,6.5,0.7,0,263,8.3,22.7,1033.3,0
