date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-02-18 00:00:00,5.8,-0.6,11.1,0,0,120,14,38.9,1018.4,414
2021-02-19 00:00:00,7.6,4.2,11.4,0,0,193,9.7,25.9,1020.1,384
2021-02-20 00:00:00,8.6,2.2,16.4,0,0,121,12.6,31,1020.2,552
2021-02-21 00:00:00,6.3,-0.2,15,0,0,110,11.9,24.1,1020.8,606
2021-02-22 00:00:00,5.4,0.3,11.8,0,0,121,11.2,33.5,1025.6,300
2021-02-23 00:00:00,7.8,-0.6,18.1,0,0,115,7.6,20.5,1035.1,456
2021-02-24 00:00:00,9.5,1.3,19.4,0,0,132,9.4,16.6,1034.6,516
2021-02-25 00:00:00,9.9,2,19.7,0,0,112,7.6,16.6,1030.2,558
2021-02-26 00:00:00,6.7,0.2,15.3,0.1,0,46,13.3,38.9,1030.8,390
2021-02-27 00:00:00,2.2,-2.6,7.6,0,0,357,7.6,31,1038.4,342
2021-02-28 00:00:00,2,-4.9,10.7,0,0,19,5.8,24.1,1036.8,636
2021-03-01 00:00:00,5.1,-4.4,14.6,0,0,77,7.2,30.2,1033.6,642
2021-03-02 00:00:00,6,-3.6,15.7,0,0,95,6.1,20.5,1033.3,642
2021-03-03 00:00:00,4.6,-3.4,10.9,0,0,128,7.9,16.6,1030.4,18
2021-03-04 00:00:00,8.2,3.3,14.3,8.4,0,202,12.6,44.3,1019.3,390
2021-03-05 00:00:00,1.8,-5,5.8,0.4,0,354,13,35.3,1025.2,108
2021-03-06 00:00:00,-0.7,-7.2,6.5,0,0,70,5.8,22.3,1033,666
2021-03-07 00:00:00,-0.5,-7.2,7.8,0,0,350,5,19.8,1024.8,666
2021-03-08 00:00:00,-0.6,-6.6,4.4,0,0,6,5,16.6,1022.8,36
2021-03-09 00:00:00,0.9,-4.9,6.2,0.1,0,354,5,20.5,1020.1,330
2021-03-10 00:00:00,4,1.2,8.1,0.2,0,213,9,38.2,1019.5,132
2021-03-11 00:00:00,7.9,2.9,12.8,7,0,191,20.2,82.1,1007.6,6
2021-03-12 00:00:00,6.4,2.7,9.4,0.8,0,235,24.1,78.8,1011.4,258
2021-03-13 00:00:00,6.4,4,10.5,1.9,0,214,25.6,76.7,1005.4,24
2021-03-14 00:00:00,3.8,1.6,7.6,0.1,0,257,18.4,52.6,1010.9,108
2021-03-15 00:00:00,3.9,2.2,6.9,2.5,0,256,15.8,45.7,1012.6,78
2021-03-16 00:00:00,3.3,0.1,6.4,3.9,0,284,18,48.2,1020.9,108
2021-03-17 00:00:00,1.5,-1.7,4.7,0,0,332,8.6,33.5,1023.1,102
2021-03-18 00:00:00,1.5,-2.5,5.6,0.4,0,299,6.8,30.2,1022.6,228
2021-03-19 00:00:00,1.2,-1.2,4.7,1.6,20,358,10.1,40.7,1020.7,192
2021-03-20 00:00:00,-0.6,-4.1,2.5,0,0,349,10.1,33.5,1027.5,528
2021-03-21 00:00:00,3.1,-0.1,6.9,0,0,257,14.4,42.1,1020.3,12
2021-03-22 00:00:00,3.4,-0.7,6.3,0,0,302,9.7,25.9,1022.5,12
2021-03-23 00:00:00,3.6,-1.6,7,0,0,278,7.6,24.1,1026.7,0
2021-03-24 00:00:00,7.1,0.8,13.6,0,0,263,5.4,23.4,1025.3,630
2021-03-25 00:00:00,8.4,-2.3,17.4,0,0,159,9.7,32,1021.6,582
2021-03-26 00:00:00,10.4,3.9,17.6,0.6,0,135,8.3,29.5,1020,408
2021-03-27 00:00:00,7.9,2.5,10.9,0.4,0,241,21.2,65.5,1023.5,216
2021-03-28 00:00:00,8.3,2.4,14.5,0,0,198,10.4,36.4,1030.9,372
2021-03-29 00:00:00,10.5,2.4,19.6,0,0,162,11.5,32,1032.5,648
2021-03-30 00:00:00,11.8,1,22,0,0,108,6.5,18.4,1031.7,738
2021-03-31 00:00:00,13.1,1.9,23.5,0,0,124,6.8,18.4,1024.4,720
2021-04-01 00:00:00,14.1,4,22.1,0,0,41,11.2,31.3,1018.3,654
2021-04-02 00:00:00,7.9,4.7,12,0,0,351,11.5,38.2,1020.2,294
2021-04-03 00:00:00,5.8,-0.3,10.2,0,0,325,14,40.7,1023.5,450
2021-04-04 00:00:00,5.3,-2.3,11.9,0,0,297,6.8,29.2,1021.9,702
2021-04-05 00:00:00,3.2,-2.5,9.6,2.1,0,226,21.2,72.4,1010,30
2021-04-06 00:00:00,-0.1,-2.5,3.5,1.2,0,248,20.2,51.1,1012.2,144
2021-04-07 00:00:00,0.3,-1.5,2.5,1.7,10,260,23,50,1017.4,78
2021-04-08 00:00:00,1.9,-1.5,6.1,0,20,268,13.3,37.1,1025.2,174
2021-04-09 00:00:00,7.1,-2.4,16,0,0,153,14,38.2,1018,696
2021-04-10 00:00:00,10.3,3.4,15.1,0,0,148,12.2,34.6,1013.9,162
2021-04-11 00:00:00,13,5.6,20.5,0.9,0,148,14.4,52.6,1010.5,306
2021-04-12 00:00:00,3.5,0.2,5.6,1.2,0,310,14.8,34.6,1025.1,18
2021-04-13 00:00:00,3,-2.1,8.7,0,0,326,10.4,40,1030.3,534
2021-04-14 00:00:00,1.9,-4.4,7.5,0,0,0,7.9,31.3,1029.1,372
2021-04-15 00:00:00,1.7,-5.2,8.1,0,0,343,9,38.2,1027.8,282
2021-04-16 00:00:00,3.4,1.2,5.2,0,0,345,10.8,25.9,1025.6,120
2021-04-17 00:00:00,3.9,0.6,6.9,0,0,342,9.7,30.2,1023,126
2021-04-18 00:00:00,6.7,3.3,11.6,0.7,0,308,6.5,22.3,1020.5,72
2021-04-19 00:00:00,7.7,5.8,11.1,4.1,0,164,6.5,22.3,1019.2,96
2021-04-20 00:00:00,9.8,3,16.1,0,0,327,6.5,24.1,1017,372
2021-04-21 00:00:00,10.2,4.9,17,0.6,0,150,9.4,43.9,1016.1,402
2021-04-22 00:00:00,7.9,1.1,13.1,0,0,329,12.6,40.7,1021.9,696
2021-04-23 00:00:00,7.1,-2.4,15.1,0,0,332,7.2,27.7,1026.8,816
2021-04-24 00:00:00,8.9,-1.4,17,0,0,341,7.2,27.7,1023.9,804
2021-04-25 00:00:00,8.5,1.2,14.8,0,0,353,11.5,55.1,1022.6,822
2021-04-26 00:00:00,8,1.1,14.4,0,0,20,9.4,33.5,1017.9,816
2021-04-27 00:00:00,9.8,2.1,16.5,0,0,72,10.8,31.3,1009.7,810
2021-04-28 00:00:00,12.4,2.4,20.2,0,0,114,10.4,27.7,1004.9,672
2021-04-29 00:00:00,12.2,6,15.9,0.6,0,228,15.5,43.2,1006.3,162
2021-04-30 00:00:00,6.9,-0.1,11.8,2.7,0,311,9,33.8,1013,198
2021-05-01 00:00:00,8.7,6.1,12.1,19.9,0,323,7.9,25.2,1011.9,48
2021-05-02 00:00:00,7.1,0.6,12,1.1,0,300,16.2,40,1015.9,210
2021-05-03 00:00:00,6.7,-1.6,13,0,0,196,10.4,31.3,1021.1,294
2021-05-04 00:00:00,9.9,3.4,16.1,1.8,0,193,22.7,66.6,1008.7,72
2021-05-05 00:00:00,7.2,2.6,11.7,1.5,0,233,21.2,84.6,1008.5,408
2021-05-06 00:00:00,6.6,2.5,8.9,4.8,0,191,11.5,36.4,1009.4,72
2021-05-07 00:00:00,7.2,0,12,0,0,272,18.7,82.1,1014.3,378
2021-05-08 00:00:00,9.1,-1.5,17,0,0,145,13.7,31.3,1018.6,732
2021-05-09 00:00:00,17.8,5.3,27.3,0,0,124,16.6,40,1010,780
2021-05-10 00:00:00,19,10.1,26.9,0,0,174,15.8,38.9,1007.6,582
2021-05-11 00:00:00,14.3,11.7,17.5,4.2,0,280,12.2,35.3,1007.2,48
2021-05-12 00:00:00,11.4,9.1,12.6,13.1,0,285,14,35.3,1010.8,0
2021-05-13 00:00:00,10.8,8.2,13.6,3.6,0,293,7.9,37.1,1008.2,6
2021-05-14 00:00:00,12.9,8.5,17.6,0,0,258,10.4,31,1008.6,600
2021-05-15 00:00:00,11,7.7,16,4.1,0,179,10.4,44.3,1008.2,264
2021-05-16 00:00:00,11.4,7.4,17.1,2.6,0,201,11.5,55.4,1005.3,300
2021-05-17 00:00:00,12,9.3,16,1,0,233,19.1,54.4,1007.4,
2021-05-18 00:00:00,11.4,6.7,16.7,0.9,0,250,16.6,47.5,1013.9,
2021-05-19 00:00:00,10.7,5.6,15.4,0,0,269,10.8,48.2,1017.3,498
2021-05-20 00:00:00,11.1,7.4,15.9,1.3,0,255,10.4,42.5,1020.4,234
2021-05-21 00:00:00,12.5,7.9,17.7,0.2,0,167,16.6,50.8,1011.1,54
2021-05-22 00:00:00,13.1,8.4,18,0.5,0,227,19.8,54.4,1009.9,480
2021-05-23 00:00:00,11.7,4.9,16.6,0.1,0,233,14.4,46.4,1016.7,234
2021-05-24 00:00:00,12.6,4.2,19.1,0.4,0,140,12.2,46.8,1014.1,144
2021-05-25 00:00:00,10.9,7.3,14.8,0.6,0,230,22,67.3,1017.7,426
2021-05-26 00:00:00,10.1,8,13.1,5.1,0,204,15.5,43.2,1016.2,6
2021-05-27 00:00:00,10.3,5.7,14,1.7,0,241,15.1,53.6,1019.1,174
2021-05-28 00:00:00,11.2,5.4,16.3,0,0,308,7.2,27.7,1022.8,138
2021-05-29 00:00:00,12,3.1,18.3,0,0,353,9.4,40,1024.1,624
2021-05-30 00:00:00,12.5,4.2,19.2,0,0,3,11.5,42.1,1025.4,858
2021-05-31 00:00:00,13.2,2.9,20.4,0,0,77,9.4,39.6,1022.2,906
2021-06-01 00:00:00,15.9,4.8,23.8,0,0,80,8.3,31.3,1018,906
2021-06-02 00:00:00,17.9,7.7,26.2,0,0,102,7.9,31.3,1017,798
2021-06-03 00:00:00,20.5,10.2,28.7,0.1,0,120,7.9,24.1,1020.7,786
2021-06-04 00:00:00,19.6,13.8,29.1,0,0,103,9.7,32.8,1020.9,186
2021-06-05 00:00:00,19.3,12.7,25.7,5.3,0,281,10.8,48.2,1019.5,432
2021-06-06 00:00:00,17.8,16.1,20.8,19.6,0,321,7.6,25.9,1019.6,84
2021-06-07 00:00:00,18.2,15.3,23.4,16.3,0,358,7.2,36.4,1020,168
2021-06-08 00:00:00,18.1,13.4,25.9,24.7,0,338,7.6,35.6,1020.5,396
2021-06-09 00:00:00,18.1,11.4,24.4,0.1,0,2,6.5,32,1020.9,348
2021-06-10 00:00:00,17.3,11.7,25.8,33.5,0,42,6.5,50.8,1020.5,456
2021-06-11 00:00:00,19.2,12.4,26.4,0,0,12,7.2,27.7,1019.1,564
2021-06-12 00:00:00,20,13.8,26,0,0,275,16.2,52.6,1018.6,660
2021-06-13 00:00:00,16.5,11.1,21.5,0,0,326,11.5,35.3,1025.3,924
2021-06-14 00:00:00,18,7.8,26.3,0,0,93,7.2,31.3,1022.1,936
2021-06-15 00:00:00,20.5,10.3,28.1,0,0,103,6.5,20.5,1018.4,882
2021-06-16 00:00:00,22.4,13.2,29.7,0,0,94,6.5,24.1,1015.2,846
2021-06-17 00:00:00,24.2,13.7,32.4,0,0,99,6.1,21.6,1013.8,924
2021-06-18 00:00:00,25.4,15.8,32.9,0,0,93,5.8,20.9,1013.2,882
2021-06-19 00:00:00,24.9,17.3,32.4,0,0,41,7.6,22.3,1013.4,558
2021-06-20 00:00:00,22.2,17.7,26.5,21.8,0,102,7.9,50.8,1009.6,126
2021-06-21 00:00:00,22.1,16.9,27.6,1.9,0,241,9,25.9,1008.2,768
2021-06-22 00:00:00,19.4,15.6,25.2,0.5,0,333,9,49.3,1012.5,312
2021-06-23 00:00:00,19.4,14.7,25.3,5.5,0,354,7.9,24.1,1017.2,312
2021-06-24 00:00:00,18.1,13.4,23.6,0.6,0,339,9.4,34.6,1017.1,324
2021-06-25 00:00:00,17.3,14,21.6,5.8,0,264,9.4,38.9,1018.2,204
2021-06-26 00:00:00,18.7,13,25,0,0,59,5.4,18.4,1018.6,420
2021-06-27 00:00:00,21.2,12.4,28.4,0,0,72,6.8,23.4,1015.8,822
2021-06-28 00:00:00,23.5,16,30.8,6.3,0,91,9,56.9,1013.9,708
2021-06-29 00:00:00,18.4,13,26.6,7.6,0,254,10.8,80.3,1012.7,336
2021-06-30 00:00:00,16.3,13.9,20.7,8.7,0,225,14,38.9,1013.1,270
2021-07-01 00:00:00,14.4,13.1,16.5,2.1,0,247,15.5,40,1015.8,12
2021-07-02 00:00:00,15.9,12,21.4,0,0,268,9.4,25.2,1018.2,216
2021-07-03 00:00:00,18.9,11.1,25.5,0.2,0,90,7.9,21.6,1015.9,804
2021-07-04 00:00:00,18.7,14.6,24.3,4.3,0,139,9.7,55.4,1011.5,276
2021-07-05 00:00:00,17.5,12.8,22.5,0.4,0,185,11.2,37.1,1012.5,276
2021-07-06 00:00:00,20,13.3,28.3,5.3,0,109,14,55.4,1011.7,558
2021-07-07 00:00:00,17.5,15.1,21,6.1,0,79,5,20.5,1018.2,42
2021-07-08 00:00:00,18,15.8,21.5,21.1,0,32,6.1,29.2,1019,132
2021-07-09 00:00:00,15.8,12.2,17.3,18.3,0,301,12.2,52.9,1019,6
2021-07-10 00:00:00,17.7,11.5,24.8,0.4,0,103,7.2,20.5,1018,444
2021-07-11 00:00:00,16.9,12.7,20.9,3.3,0,227,6.5,20.5,1017,216
2021-07-12 00:00:00,19.1,11.1,26.3,0,0,95,8.3,25.9,1012.1,612
2021-07-13 00:00:00,18.6,14.8,25.3,6.3,0,295,9.7,40,1008.9,276
2021-07-14 00:00:00,16.9,14.1,21.4,0.7,0,230,6.5,24.1,1011.8,198
2021-07-15 00:00:00,16.8,12.3,21.9,5.5,0,102,6.8,20.9,1013.6,180
2021-07-16 00:00:00,19.2,11.4,26.9,0,0,349,7.6,32,1018,594
2021-07-17 00:00:00,19.5,16.5,23.4,0,0,324,12.2,31.3,1020.1,66
2021-07-18 00:00:00,20.6,14.2,26.7,0,0,342,11.9,36.4,1019.3,816
2021-07-19 00:00:00,20,13.8,25.9,0,0,9,9.7,32,1018.2,714
2021-07-20 00:00:00,18.1,12.4,23.7,0,0,2,7.2,25.9,1019.2,708
2021-07-21 00:00:00,18.2,9.7,25.3,0,0,342,5.8,20.9,1021.8,888
2021-07-22 00:00:00,19.2,10.7,26.3,0,0,337,5.8,27,1020.2,864
2021-07-23 00:00:00,19.8,10.8,28.3,0,0,41,5.4,25.9,1015.7,744
2021-07-24 00:00:00,21.1,13.3,27.9,0.1,0,112,8.3,35.6,1010.9,342
2021-07-25 00:00:00,20.8,15.5,26.1,0.1,0,150,7.6,23.4,1010.5,312
2021-07-26 00:00:00,20,15.4,25.8,0.2,0,156,6.8,22.3,1012.8,258
2021-07-27 00:00:00,20.6,13.7,26.2,3.1,0,168,8.3,25.2,1014,534
2021-07-28 00:00:00,19,15.2,22.7,1.2,0,202,9,86.4,1014.4,210
2021-07-29 00:00:00,19,12.2,24.3,0,0,225,13.7,45,1014.4,744
2021-07-30 00:00:00,20.4,10.4,28.1,0,0,173,11.2,37.1,1010.7,744
2021-07-31 00:00:00,19.7,13.3,24.4,6.1,0,244,15.1,43.9,1010.8,690
2021-08-01 00:00:00,16,13.7,20.9,3.7,0,213,7.9,32.8,1010.5,150
2021-08-02 00:00:00,16.2,11.1,22.6,0.5,0,234,10.1,42.5,1014.9,282
2021-08-03 00:00:00,16.1,10.1,21.6,3.1,0,152,9.4,45,1014.8,498
2021-08-04 00:00:00,16.9,14.5,20.5,4.2,0,211,7.2,23.4,1013.8,78
2021-08-05 00:00:00,17.2,13.4,22.8,7.7,0,182,6.8,52.9,1010,324
2021-08-06 00:00:00,17.4,13.5,22.2,10.3,0,198,11.5,47.5,1008.3,372
2021-08-07 00:00:00,16.4,11.2,24.2,8.9,0,143,11.5,29.5,1008,300
2021-08-08 00:00:00,16.8,10.8,22.1,0,0,211,13.7,35.3,1014.3,570
2021-08-09 00:00:00,17.3,9.8,24.5,0,0,148,9.7,33.5,1019.4,732
2021-08-10 00:00:00,18.6,10.8,24.6,0,0,186,10.4,29.2,1018.4,594
2021-08-11 00:00:00,19.4,13.2,26,0,0,84,6.1,27.7,1020,438
2021-08-12 00:00:00,20.9,11.7,29.3,0,0,84,4.7,18.4,1020.3,792
2021-08-13 00:00:00,22.1,15.2,29.4,0.4,0,286,5.8,25.9,1021,540
2021-08-14 00:00:00,22.4,14.9,29.9,0,0,177,6.5,24.1,1020.2,822
2021-08-15 00:00:00,21.2,13.6,29.6,23.2,0,108,6.8,83.9,1014.5,630
2021-08-16 00:00:00,18.9,11.8,23.8,4.9,0,240,19.4,58.7,1012.7,360
2021-08-17 00:00:00,13.4,10,16.9,1.2,0,260,14.8,37.1,1019.4,72
2021-08-18 00:00:00,15.7,11.9,19.1,0,0,234,12.2,33.5,1017.5,12
2021-08-19 00:00:00,17.6,15.4,19.7,0.1,0,243,9.4,31,1016.4,12
2021-08-20 00:00:00,18.4,12.5,24,0,0,183,7.6,25.9,1017.5,342
2021-08-21 00:00:00,19,10.4,26.9,6.4,0,101,6.1,19.1,1018.5,594
2021-08-22 00:00:00,17,13.5,21.2,6.9,0,188,9.4,56.9,1018,24
2021-08-23 00:00:00,15.3,11.7,18.5,1.6,0,282,13.7,39.6,1020.8,0
2021-08-24 00:00:00,14.2,9.4,19.1,0,0,348,10.8,29.5,1024.7,132
2021-08-25 00:00:00,14.9,6.7,22.1,1.5,0,337,5.4,27.7,1020.5,672
2021-08-26 00:00:00,15,12.2,20,5.6,0,285,12.6,48.2,1012.5,294
2021-08-27 00:00:00,13.1,9.7,16.6,8.1,0,264,13.3,40,1014.9,90
2021-08-28 00:00:00,13.4,11.5,18.3,5.1,0,299,8.3,38.2,1016.8,228
2021-08-29 00:00:00,13.7,11.1,16.5,15.3,0,211,7.9,22.3,1015.7,36
2021-08-30 00:00:00,15.1,13.1,19.1,6.2,0,325,9.4,29.5,1015.2,168
2021-08-31 00:00:00,14.7,9.9,19.4,0,0,317,9.7,31,1021.6,90
2021-09-01 00:00:00,13.6,7.7,20.7,0,0,24,5.4,28.4,1026.6,456
2021-09-02 00:00:00,15.2,6.7,23,0,0,49,6.5,27,1025.9,750
2021-09-03 00:00:00,16.2,8.8,24.9,0,0,359,4.3,20.5,1020.8,768
2021-09-04 00:00:00,16.7,8.2,25,0,0,84,4.7,18.4,1017.8,720
2021-09-05 00:00:00,17.3,9.4,25.8,0,0,77,4.7,18.4,1020.6,702
2021-09-06 00:00:00,17.7,10.3,26.8,0,0,102,5.8,14.8,1023.7,702
2021-09-07 00:00:00,17.6,10.6,25.5,0,0,63,6.5,15.5,1023.3,450
2021-09-08 00:00:00,17.7,10.4,25.6,0,0,64,7.6,31,1018.1,738
2021-09-09 00:00:00,19,11.1,27.7,3.8,0,141,9,65.9,1014,630
2021-09-10 00:00:00,20,13.9,26.7,0.1,0,179,8.3,33.5,1015.6,576
2021-09-11 00:00:00,18.9,16.5,23.3,0,0,194,6.8,20.5,1018.2,228
2021-09-12 00:00:00,17.2,11.8,22.8,0,0,215,5.8,18.4,1018.4,414
2021-09-13 00:00:00,16.6,10,23.6,0,0,69,6.8,18,1018.2,654
2021-09-14 00:00:00,19.8,11.7,27.3,0,0,116,11.5,33.5,1015.8,648
2021-09-15 00:00:00,19.3,16.7,22.2,0.5,0,153,9,22.3,1014,30
2021-09-16 00:00:00,16,9.5,18.5,2.3,0,250,9.4,31.3,1015.7,0
2021-09-17 00:00:00,13.3,8.4,18.5,0,0,57,5,19.8,1017,150
2021-09-18 00:00:00,13.6,8,20.1,0,0,50,7.2,29.2,1016.7,510
2021-09-19 00:00:00,11.9,5.8,17.8,0,0,11,8.3,27,1015.8,210
2021-09-20 00:00:00,11.8,9.8,15,0,0,36,6.5,18.4,1020.8,114
2021-09-21 00:00:00,10.9,5.5,15.6,0,0,6,5.8,20.5,1028.4,192
2021-09-22 00:00:00,10.7,3.7,18,0,0,41,5.8,20.5,1028.7,300
2021-09-23 00:00:00,14,4.3,22.6,0,0,167,12.2,31.3,1020.6,678
2021-09-24 00:00:00,14.8,9.7,21.3,0,0,239,9.7,27.7,1018.3,144
2021-09-25 00:00:00,15.4,7.2,24.2,0,0,104,7.9,16.6,1018.2,636
2021-09-26 00:00:00,18.5,13.4,25.4,11.2,0,154,7.9,33.5,1017.5,330
2021-09-27 00:00:00,17.5,14.4,21,0.3,0,185,5.4,16.6,1018.7,252
2021-09-28 00:00:00,13.9,9.5,17.7,0.1,0,353,9.4,31,1022.7,348
2021-09-29 00:00:00,13.4,9.3,19.4,2,0,246,12.2,64.8,1021,264
2021-09-30 00:00:00,9.8,5.1,15.2,0,0,209,9,37.1,1028.5,528
2021-10-01 00:00:00,11.3,3.6,19.3,0,0,118,11.9,32.8,1021.8,660
2021-10-02 00:00:00,14.9,8.2,21.5,0,0,127,14,34.6,1014.4,516
2021-10-03 00:00:00,17.3,13,23.7,0,0,127,15.5,34.6,1009.4,282
2021-10-04 00:00:00,12.7,10.6,15.2,1.7,0,312,8.6,25.9,1018.5,0
2021-10-05 00:00:00,11.9,10.9,13.7,1.6,0,272,10.1,29.5,1012.1,12
2021-10-06 00:00:00,10.7,8.1,14.1,0.6,0,210,10.1,38.9,1020.2,126
2021-10-07 00:00:00,10.5,6.7,15.1,0,0,16,5.4,18,1027.9,180
2021-10-08 00:00:00,9.7,4.9,17,0,0,12,6.5,31.3,1029,258
2021-10-09 00:00:00,9.1,1.8,15.7,0,0,64,10.1,33.8,1029,642
2021-10-10 00:00:00,5.6,-0.5,14,0,0,25,5,18,1028.3,636
2021-10-11 00:00:00,6,-2.2,13.7,0.3,0,82,8.3,29.5,1026.2,378
2021-10-12 00:00:00,8.5,6.1,11.4,4.9,0,255,11.5,35.6,1020.1,48
2021-10-13 00:00:00,6.8,3.1,11.4,0.2,0,286,8.3,27.7,1024.9,240
2021-10-14 00:00:00,7.8,4.8,10.2,2.2,0,194,7.6,20.5,1026.2,0
2021-10-15 00:00:00,9.2,3.6,15,0.1,0,143,9.7,31.3,1020,426
2021-10-16 00:00:00,6.3,1.4,13.8,0,0,340,4.3,16.6,1022.7,396
2021-10-17 00:00:00,6.6,-0.8,12.9,0,0,78,5.8,16.6,1022.4,30
2021-10-18 00:00:00,9,4,13.7,0,0,131,7.9,22.3,1026,246
2021-10-19 00:00:00,8.8,3.3,12.7,2.1,0,123,11.2,22.3,1024.6,0
2021-10-20 00:00:00,13.4,5.6,19.9,16,0,139,12.6,29.5,1013.6,408
2021-10-21 00:00:00,12.2,6.9,14.7,1.7,0,213,25.2,85.7,1007.8,234
2021-10-22 00:00:00,7.2,3.2,10.5,0.2,0,250,18.4,49.3,1019.8,438
2021-10-23 00:00:00,6.7,-0.7,11.2,0,0,281,10.4,31.3,1028.9,306
2021-10-24 00:00:00,5,-1.4,13.8,0,0,95,7.9,25.9,1028.4,600
2021-10-25 00:00:00,5.7,-1.5,13.4,0.1,0,120,8.6,18.4,1023.3,402
2021-10-26 00:00:00,7.6,2.2,13.5,0.1,0,134,9,22.3,1024.7,96
2021-10-27 00:00:00,7.1,1.3,13.7,0,0,91,9,16.6,1027.4,240
2021-10-28 00:00:00,6.3,3.4,8.9,0,0,128,11.2,25.9,1022.7,0
2021-10-29 00:00:00,5.3,2.6,9.3,0,0,129,9,19.1,1016.7,162
