date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-03-27 00:00:00,6.4,3.5,10.2,0,0,335,7.9,27.7,1032.5,228
2019-03-28 00:00:00,7.7,2.6,12.2,0,0,30,6.1,20.5,1034.2,36
2019-03-29 00:00:00,9.7,2.3,16.5,0,0,94,8.6,29.5,1031.1,702
2019-03-30 00:00:00,9.4,0,18.8,0,0,120,7.2,27,1024.5,708
2019-03-31 00:00:00,9.9,0.6,19.1,0,0,49,10.4,33.8,1021.3,690
2019-04-01 00:00:00,9.7,0.9,16.7,0,0,47,11.2,31.3,1020.2,690
2019-04-02 00:00:00,11.7,2.5,20.5,0,0,119,11.9,40.7,1011,594
2019-04-03 00:00:00,11.8,5.4,18.6,0,0,296,11.2,56.2,1002.5,474
2019-04-04 00:00:00,7.5,4.6,12.6,0.1,0,286,14.8,42.5,999.5,282
2019-04-05 00:00:00,6.7,2.8,11.4,0,0,273,6.8,22.3,1005.4,84
2019-04-06 00:00:00,10.7,1.5,19.5,0,0,90,11.5,58.7,1004.7,432
2019-04-07 00:00:00,11.3,2.3,18.2,0,0,81,10.4,35.3,1005.1,576
2019-04-08 00:00:00,11.9,7.8,16.2,0,0,285,6.5,23.4,1009.2,198
2019-04-09 00:00:00,9.2,3.7,17.1,4.4,0,4,5.4,40.7,1010.3,12
2019-04-10 00:00:00,8.6,2.5,12.1,0,0,13,11.9,32.8,1012.3,198
2019-04-11 00:00:00,5.5,-1.1,11.7,0,0,7,12.2,35.3,1019.2,630
2019-04-12 00:00:00,3.4,-2,8,0,0,38,9.7,33.5,1022.2,180
2019-04-13 00:00:00,4.7,-0.5,10,0,0,32,8.6,30.2,1020.5,354
2019-04-14 00:00:00,4.7,-0.3,9.7,0,0,10,12.2,46.4,1021.7,456
2019-04-15 00:00:00,10.2,2.7,17.4,0,0,53,12.6,39.6,1022.6,738
2019-04-16 00:00:00,12,2.3,19.3,0,0,95,13.7,36.4,1018.9,756
2019-04-17 00:00:00,13.4,4.8,20,0,0,96,12.6,35.3,1022.7,660
2019-04-18 00:00:00,14.4,6.9,20.8,0,0,85,17.3,48.6,1025.1,768
2019-04-19 00:00:00,16.8,7.5,23.6,0,0,89,14.4,46.8,1027.7,804
2019-04-20 00:00:00,16.2,5.1,23.7,0,0,61,10.8,38.2,1027.1,810
2019-04-21 00:00:00,15.6,3.6,23.9,0,0,71,9.4,36.4,1019.9,810
2019-04-22 00:00:00,16,5.2,23.5,0,0,81,17.3,48.6,1009.9,792
2019-04-23 00:00:00,16.1,10.6,23.2,0,0,100,22.3,50,1001.1,528
2019-04-24 00:00:00,17.6,7.9,27.1,0,0,129,17.3,80.3,1003.8,624
2019-04-25 00:00:00,17.1,5.6,25.5,0,0,112,14.8,45,1009.5,714
2019-04-26 00:00:00,9.7,6.4,12.4,2.7,0,269,15.1,38.9,1014.3,114
2019-04-27 00:00:00,9.2,5,15.3,8.2,0,203,10.8,60.5,1016.6,216
2019-04-28 00:00:00,7.5,4.4,12.8,0.8,0,276,10.4,37.1,1020.3,240
2019-04-29 00:00:00,7.2,3.6,10.3,10.6,0,309,12.2,33.5,1021.1,0
2019-04-30 00:00:00,10.3,3,16.7,0,0,326,13,34.6,1018.4,516
2019-05-01 00:00:00,10.2,1.3,18.1,0,0,25,7.6,24.1,1016,540
2019-05-02 00:00:00,12.6,4.6,18.6,1.6,0,265,14,38.9,1009.4,576
2019-05-03 00:00:00,9.4,3.8,13,0.6,0,307,11.9,34.6,1010.5,168
2019-05-04 00:00:00,4.7,-0.1,8.8,4.3,0,11,12.2,37.1,1009,12
2019-05-05 00:00:00,4.1,-1.1,9.4,0,0,334,9.4,35.6,1017.8,174
2019-05-06 00:00:00,4.8,-3,11,0,0,318,8.3,31.3,1020.8,192
2019-05-07 00:00:00,7,-0.3,13.5,0,0,150,8.3,25.9,1018.7,312
2019-05-08 00:00:00,9.8,2.2,15.2,3,0,135,14.8,45,1007.2,90
2019-05-09 00:00:00,11.1,7,14.7,3.7,0,206,14.8,38.9,1003.1,174
2019-05-10 00:00:00,12.3,8.3,17.3,1.3,0,254,15.8,48.6,1010.9,318
2019-05-11 00:00:00,11.9,7.8,17.9,4.5,0,197,17.3,51.1,1011.4,114
2019-05-12 00:00:00,9.6,6.1,14.5,0,0,342,18,43.9,1028.3,336
2019-05-13 00:00:00,9.5,2.2,15.7,0,0,6,12.6,40.7,1034.6,858
2019-05-14 00:00:00,7,-0.3,13.3,0.2,0,13,12.2,58.7,1030,480
2019-05-15 00:00:00,6.7,-0.3,12.4,0,0,5,13,43.9,1024.2,390
2019-05-16 00:00:00,7.6,6.2,9.4,3,0,15,7.6,20.5,1016,24
2019-05-17 00:00:00,12.6,5.2,19.6,0,0,100,11.9,35.3,1008.3,642
2019-05-18 00:00:00,15.2,5.3,22.7,0,0,75,8.6,34.6,1005.2,618
2019-05-19 00:00:00,16,6.6,23.7,10.4,0,11,8.6,40,1003,612
2019-05-20 00:00:00,13.6,11.3,17.3,23.7,0,310,13.3,42.5,1002.4,18
2019-05-21 00:00:00,13.2,12,16.1,12.6,0,284,19.1,43.9,1007,6
2019-05-22 00:00:00,12.4,7.4,15.8,0,0,291,16.9,37.1,1017.6,30
2019-05-23 00:00:00,12.6,4.5,19.4,0,0,48,6.1,24.1,1019.5,720
2019-05-24 00:00:00,15.2,5.8,21.8,0,0,343,6.8,23.4,1015.3,804
2019-05-25 00:00:00,15.6,9.4,22.4,0,0,333,9.7,38.9,1015,576
2019-05-26 00:00:00,16,8.3,22.5,0,0,272,9,32.8,1015.1,762
2019-05-27 00:00:00,16.9,10.2,22.5,0,0,239,11.5,39.6,1009.6,636
2019-05-28 00:00:00,13.8,9.3,16.6,0.7,0,297,13.7,40.7,1008.1,30
2019-05-29 00:00:00,10.9,5,15.7,0,0,347,11.2,32.8,1020.6,150
2019-05-30 00:00:00,13.9,2.8,21.1,0,0,215,7.9,29.5,1025.9,756
2019-05-31 00:00:00,17.9,12,23.2,0,0,291,6.1,23.4,1025.1,240
2019-06-01 00:00:00,19.5,10.6,27,0,0,91,6.8,24.8,1022.2,888
2019-06-02 00:00:00,22.1,11.3,29.6,0,0,129,11.5,33.8,1017.3,924
2019-06-03 00:00:00,21.7,13.8,31.5,0.7,0,138,11.9,69.8,1014.6,696
2019-06-04 00:00:00,22.3,12.7,30.5,0,0,122,10.1,27.7,1011.7,810
2019-06-05 00:00:00,24.2,12.9,31.9,0,0,109,10.1,34.6,1006.3,882
2019-06-06 00:00:00,16.3,11.4,20.6,1.8,0,278,18.7,46.4,1012.2,258
2019-06-07 00:00:00,19,11.3,28.2,0.2,0,104,14.8,75.2,1013.1,780
2019-06-08 00:00:00,16.3,8.5,22.2,0,0,249,12.6,46.4,1023,576
2019-06-09 00:00:00,17.8,6.1,26.6,0,0,41,8.3,37.1,1021.4,546
2019-06-10 00:00:00,17.7,13.7,24.3,3.2,0,311,7.6,33.5,1013.7,132
2019-06-11 00:00:00,18.4,14.3,23.5,0,0,313,12.2,35.3,1009.9,396
2019-06-12 00:00:00,15.8,12.8,23.6,4.3,0,287,10.1,58,1010.7,210
2019-06-13 00:00:00,18.3,11.8,25.5,0,0,357,5.8,23.4,1015.2,870
2019-06-14 00:00:00,22.5,10.6,31.4,0,0,100,11.9,43.9,1014.6,684
2019-06-15 00:00:00,21.3,17.1,24.8,8.8,0,279,15.1,45,1013.1,696
2019-06-16 00:00:00,16.2,12.2,17.9,9.8,0,311,8.3,25.9,1021.1,12
2019-06-17 00:00:00,19.2,11.2,27,0,0,39,7.6,27.7,1019.8,606
2019-06-18 00:00:00,22.5,13.8,30,0,0,69,7.2,24.8,1014.6,786
2019-06-19 00:00:00,24.2,17.1,31.3,10.7,0,153,10.1,39.6,1010,678
2019-06-20 00:00:00,18.9,14.8,24.3,1.9,0,185,10.1,48.2,1013.4,252
2019-06-21 00:00:00,19.1,12.7,25.4,0,0,344,6.8,24.1,1017.5,576
2019-06-22 00:00:00,19.5,11.9,25.3,0,0,48,10.8,42.5,1017.3,360
2019-06-23 00:00:00,22,15.4,27.2,0,0,74,13,38.9,1018.2,708
2019-06-24 00:00:00,23.9,16.5,30.4,0,0,95,13,38.2,1020.3,900
2019-06-25 00:00:00,26.1,17,33.8,0,0,112,10.1,27.7,1019.9,906
2019-06-26 00:00:00,27.7,17.7,36.2,0,0,144,8.3,29.2,1021.2,900
2019-06-27 00:00:00,25.1,16.2,31.8,0,0,344,13,50,1021.8,912
2019-06-28 00:00:00,21.2,11.8,28.3,0,0,351,8.6,27.7,1022.3,942
2019-06-29 00:00:00,23.5,11.2,33.2,0,0,77,7.9,25.9,1019.4,936
2019-06-30 00:00:00,26.7,13.8,35.9,0,0,181,10.4,39.6,1015.1,918
2019-07-01 00:00:00,25.5,18.7,32.4,0,0,303,14.4,49.3,1015,522
2019-07-02 00:00:00,20.7,13.9,26.4,0,0,325,12.6,35.3,1019.4,924
2019-07-03 00:00:00,18.8,10.2,25.3,0,0,346,10.1,38.2,1021.3,936
2019-07-04 00:00:00,18.9,10.2,26.7,0,0,339,8.3,27.7,1021.1,900
2019-07-05 00:00:00,19.5,11.3,27.6,0,0,20,9.7,35.3,1016.7,486
2019-07-06 00:00:00,22.8,13.4,31.1,7.1,0,237,13,47.5,1010.4,720
2019-07-07 00:00:00,17.5,12.5,21.6,0,0,305,12.2,35.3,1012.3,216
2019-07-08 00:00:00,16,9.3,22,0,0,332,11.9,40.7,1017,546
2019-07-09 00:00:00,14,7.9,19.9,0,0,335,10.8,37.1,1018.9,606
2019-07-10 00:00:00,15.4,5.3,23.5,0.1,0,321,7.6,34.6,1018.8,846
2019-07-11 00:00:00,16,12.3,22.2,5,0,202,9.4,42.5,1015.3,30
2019-07-12 00:00:00,17.3,11.5,23.4,13.7,0,225,9.7,56.2,1012.4,438
2019-07-13 00:00:00,16,13.9,20.6,8.5,0,288,15.5,49.3,1015.4,120
2019-07-14 00:00:00,17.5,13,22.6,0,0,342,10.1,31,1016.2,330
2019-07-15 00:00:00,18.4,12,24.9,0,0,339,10.4,31.3,1015.9,660
2019-07-16 00:00:00,17.2,10.3,24.3,0,0,306,10.1,27,1016.7,756
2019-07-17 00:00:00,18.7,10.1,26,0,0,334,6.5,31,1013.7,822
2019-07-18 00:00:00,20,10.4,28,0,0,308,7.6,33.5,1012.4,654
2019-07-19 00:00:00,20.5,16.1,26.1,0,0,31,7.9,28.4,1015.2,162
2019-07-20 00:00:00,24.1,14.3,32.4,1.1,0,159,10.4,44.3,1014.1,678
2019-07-21 00:00:00,22.1,15.2,27.9,0.4,0,237,10.1,43.9,1019.8,396
2019-07-22 00:00:00,22.4,14,30.9,0,0,350,9,49.3,1022.9,804
2019-07-23 00:00:00,24.6,14.2,33.3,0,0,107,6.1,24.8,1020.4,900
2019-07-24 00:00:00,28,17.5,36.4,0,0,121,6.5,23.4,1015.9,882
2019-07-25 00:00:00,29.2,18.6,37.8,0,0,70,7.2,27,1014.5,858
2019-07-26 00:00:00,28.8,17.9,36.9,0,0,77,7.6,25.9,1008.4,774
2019-07-27 00:00:00,22.9,18.3,25.5,0.3,0,47,7.9,33.8,1002.7,18
2019-07-28 00:00:00,20.6,16.7,26,1.6,0,6,8.6,45.7,1001.4,240
2019-07-29 00:00:00,19.4,17.3,23.3,0.1,0,287,13.3,33.5,1010.4,48
2019-07-30 00:00:00,22.2,16.4,28,4.8,0,267,5,18.4,1012.8,288
2019-07-31 00:00:00,19.4,16,25.4,1.7,0,232,7.6,40.7,1016.7,222
2019-08-01 00:00:00,19.4,12.2,25.9,0,0,213,6.1,29.5,1017.2,624
2019-08-02 00:00:00,19,11.7,26.7,0.6,0,347,8.3,40,1014.6,438
2019-08-03 00:00:00,17.4,13.8,22.3,10.9,0,297,6.5,35.6,1015.3,186
2019-08-04 00:00:00,19.6,11.7,27,0,0,8,5.8,19.1,1016.1,810
2019-08-05 00:00:00,20.1,15.5,25,2.6,0,126,10.1,22.3,1013.2,186
2019-08-06 00:00:00,21.9,16.5,26.9,9.1,0,86,8.6,32,1011.4,474
2019-08-07 00:00:00,17.9,15.7,21.6,14.7,0,187,9,40,1010.3,66
2019-08-08 00:00:00,19.6,13.2,25.4,0,0,214,8.6,37.1,1013.6,684
2019-08-09 00:00:00,22.5,12.4,30.9,16.5,0,132,12.6,82.8,1011.8,600
2019-08-10 00:00:00,20.8,16.7,24.2,0.6,0,195,10.4,32.8,1015.4,192
2019-08-11 00:00:00,21.1,13.8,28.1,5.2,0,125,10.1,33.5,1015.8,690
2019-08-12 00:00:00,16.8,14.3,20.2,0,0,234,8.6,21.6,1017.4,150
2019-08-13 00:00:00,16.3,10.4,20.8,0,0,236,11.5,38.9,1018.7,552
2019-08-14 00:00:00,15,8.8,20.7,0,0,241,9.7,37.1,1019.2,456
2019-08-15 00:00:00,15.8,8.8,21.2,0.7,0,164,10.4,29.2,1015.6,264
2019-08-16 00:00:00,17.3,11.5,22.7,0,0,265,9,27.7,1017.8,348
2019-08-17 00:00:00,18.1,11.5,23.1,0.4,0,167,10.1,28.4,1014,48
2019-08-18 00:00:00,22.1,15.5,31.1,6.3,0,181,11.9,36.4,1010.2,660
2019-08-19 00:00:00,19.6,14.7,23.6,0,0,186,7.9,31,1017.1,300
2019-08-20 00:00:00,15.8,13.1,19.7,6.5,0,332,6.8,27.7,1022.9,0
2019-08-21 00:00:00,15.6,9.2,22.3,0,0,87,4.7,27,1028.3,636
2019-08-22 00:00:00,17.3,8.7,24.6,0,0,58,8.6,36.4,1026.1,804
2019-08-23 00:00:00,18.5,9,26.1,0,0,94,6.8,29.2,1025,804
2019-08-24 00:00:00,21.4,12.7,29,0,0,65,6.5,22.3,1020.2,720
2019-08-25 00:00:00,22.7,15.6,29.8,0,0,65,5.4,22.3,1018.5,594
2019-08-26 00:00:00,21.4,15.2,28.5,0,0,114,5.4,25.9,1018.5,420
2019-08-27 00:00:00,22.2,14.7,29.4,0,0,110,8.3,27.7,1017,612
2019-08-28 00:00:00,23.3,16.1,31.3,0,0,138,7.2,18.4,1015.9,486
2019-08-29 00:00:00,21.6,16.7,28.4,6.8,0,135,9.4,51.1,1018.7,300
2019-08-30 00:00:00,22.4,16.1,30,0,0,136,7.2,22.3,1021,690
2019-08-31 00:00:00,23.1,15.3,30.2,0,0,117,7.9,34.6,1015.1,732
2019-09-01 00:00:00,21,16.7,27,0,0,221,13.7,40.7,1013.1,402
2019-09-02 00:00:00,16.1,7.4,21.4,0,0,327,10.1,31.3,1021.8,552
2019-09-03 00:00:00,14.8,4.8,23.5,0,0,128,7.6,22.7,1024.6,774
2019-09-04 00:00:00,17.4,7.3,26.2,0,0,149,10.4,35.6,1017.5,768
2019-09-05 00:00:00,15.6,10.4,20.6,0,0,295,11.5,34.6,1018.7,306
2019-09-06 00:00:00,13.8,7.6,19.2,0.4,0,1,4.7,22.3,1023.1,228
2019-09-07 00:00:00,14.4,10.5,18.2,0.4,0,179,6.5,30.2,1019.1,72
2019-09-08 00:00:00,11.8,7.4,16.4,2.8,0,52,4.7,29.5,1017.2,0
2019-09-09 00:00:00,11.7,7.1,16,0,0,279,13.3,33.5,1015,120
2019-09-10 00:00:00,11.8,5,18.9,0,0,103,6.8,16.6,1019.1,540
2019-09-11 00:00:00,13.5,4,22,0,0,222,5.8,31.3,1024.4,588
2019-09-12 00:00:00,17.6,12.5,23.4,0,0,216,9.4,31.3,1029.7,258
2019-09-13 00:00:00,16.7,10.9,23.1,0,0,48,9,27.7,1031.5,126
2019-09-14 00:00:00,16.4,9.4,24.7,0,0,25,6.1,25.2,1030.6,612
2019-09-15 00:00:00,17.7,8.9,27.6,0,0,181,7.9,31,1023.6,720
2019-09-16 00:00:00,16.7,6.9,23.9,0,0,185,7.6,27.7,1019.5,228
2019-09-17 00:00:00,15.6,11.3,19.9,0,0,301,15.5,44.3,1019,342
2019-09-18 00:00:00,10.4,2.2,16.6,0,0,339,8.3,33.8,1025.4,714
2019-09-19 00:00:00,8.3,0.7,15.6,0,0,32,6.8,37.8,1029.3,660
2019-09-20 00:00:00,9.1,0,17.8,0,0,38,5.4,22.3,1028.9,690
2019-09-21 00:00:00,13.2,2.9,23.1,0,0,81,7.6,25.9,1021.5,714
2019-09-22 00:00:00,15.1,5.2,23.5,0,0,100,9.4,25.9,1012.8,510
2019-09-23 00:00:00,13.4,8.9,16.1,5.4,0,242,9,29.5,1015.2,0
2019-09-24 00:00:00,14.8,8.6,19.1,1,0,152,6.5,23.4,1013.6,342
2019-09-25 00:00:00,15.2,12.5,18.9,0.2,0,214,14.4,51.1,1009.6,216
2019-09-26 00:00:00,15.4,12.1,19.6,1.1,0,191,9.4,27,1013.8,132
2019-09-27 00:00:00,15.2,10.3,19.6,10,0,197,11.2,45.7,1013.8,72
2019-09-28 00:00:00,13.9,10.1,17.6,3.2,0,209,14,53.6,1016.7,156
2019-09-29 00:00:00,15.7,9.8,21.4,2.5,0,176,13.3,40.7,1009.4,432
2019-09-30 00:00:00,14.3,9.7,18,0,0,246,24.8,71.6,1011,108
2019-10-01 00:00:00,14.2,7.6,19.4,4.4,0,189,11.2,40.7,1007.7,132
2019-10-02 00:00:00,11.2,5.3,15.5,2.2,0,245,13,53.6,1008.6,48
2019-10-03 00:00:00,8.5,4.9,12.1,0.1,0,255,11.2,36.4,1018.4,18
2019-10-04 00:00:00,9.5,6.4,12.7,7.1,0,156,12.6,38.9,1011,60
2019-10-05 00:00:00,9.4,2.7,11.2,0.1,0,307,15.1,43.9,1013.6,12
2019-10-06 00:00:00,6.5,1.1,10.9,3.4,0,89,10.1,29.2,1017.3,12
2019-10-07 00:00:00,7.7,5.8,9.4,0.2,0,84,7.2,18.4,1019.1,0
2019-10-08 00:00:00,11.2,8,13.7,10.9,0,165,11.2,29.5,1013.2,0
2019-10-09 00:00:00,11.4,8.7,13.8,4.4,0,213,11.2,39.6,1012.5,162
2019-10-10 00:00:00,9.9,6.2,14.1,3.2,0,221,15.5,48.2,1017.1,132
2019-10-11 00:00:00,11.3,5.3,17.8,0,0,166,10.8,25.9,1019.5,300
2019-10-12 00:00:00,14.8,6.8,22.4,0,0,145,13,33.5,1016.3,546
2019-10-13 00:00:00,17.4,12.4,24.7,0,0,127,13.7,33.5,1015.9,612
2019-10-14 00:00:00,16.3,9.8,25.3,0,0,122,8.3,18.4,1014.7,618
2019-10-15 00:00:00,14.7,8.8,22.2,5.9,0,123,10.4,38.9,1008.6,516
2019-10-16 00:00:00,12.4,7.9,15.6,0,0,211,14.8,44.3,1015.1,108
2019-10-17 00:00:00,12.8,6.1,19.1,0.9,0,135,9.7,22.3,1015.5,264
2019-10-18 00:00:00,13.9,10.8,19.6,7.3,0,155,11.5,55.1,1013.5,198
2019-10-19 00:00:00,12.3,10.2,15.1,3.3,0,130,11.9,29.2,1012.1,18
2019-10-20 00:00:00,12.8,9,19.8,0,0,102,8.6,23.4,1010.7,492
2019-10-21 00:00:00,11.7,6.8,17.8,0,0,62,5,25.9,1019.2,144
2019-10-22 00:00:00,11,6.4,15.9,0,0,334,5,18,1024,132
2019-10-23 00:00:00,11.7,6.8,15.6,0,0,97,9,25.9,1017.6,0
2019-10-24 00:00:00,10.4,5.6,13.8,0,0,112,5.4,20.5,1013.5,36
2019-10-25 00:00:00,12.5,6.5,17.4,0,0,129,9.4,29.5,1022.4,270
2019-10-26 00:00:00,11.5,4.5,19.6,0,0,133,10.8,21.6,1021.2,552
2019-10-27 00:00:00,11.7,6.2,18.7,3.4,0,148,13.7,39.6,1020,342
2019-10-28 00:00:00,6,2,9.6,0,0,336,7.6,18.4,1023.2,300
2019-10-29 00:00:00,5.5,1.6,9.5,0,0,15,6.8,18.4,1023.8,42
2019-10-30 00:00:00,4.9,-0.9,9.3,0,0,62,10.1,33.5,1027.4,444
