date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-02-04 00:00:00,4.2,1.8,11.2,0.8,0,277,26.3,62.3,1011.8,102
2020-02-05 00:00:00,2.1,-3.3,4.7,0,0,314,18,50,1031.8,354
2020-02-06 00:00:00,-0.6,-4.1,3.3,0,0,68,6.5,20.5,1034,204
2020-02-07 00:00:00,-0.6,-5.4,5.1,0,0,105,7.9,27,1030.9,246
2020-02-08 00:00:00,1,-3.9,7.1,0,0,121,9.4,24.1,1026.9,438
2020-02-09 00:00:00,5.9,-3,12.7,9.4,0,145,18.7,46.8,1017.9,372
2020-02-10 00:00:00,8.8,4.9,14.3,10,0,234,36,98.3,1002,288
2020-02-11 00:00:00,4.4,0.4,7.1,1.5,0,258,34.2,97.6,1008.1,204
2020-02-12 00:00:00,2.4,0.5,5.1,1.4,0,246,22.7,59.4,1017.9,84
2020-02-13 00:00:00,2.6,-2,5.7,5.6,0,143,14,43.9,1013.2,108
2020-02-14 00:00:00,5.6,4.1,6.9,0.3,0,254,16.2,46.8,1020,30
2020-02-15 00:00:00,5.5,1,11,0,0,136,12.6,28.4,1025.1,432
2020-02-16 00:00:00,9.9,4.9,13.8,0.4,0,145,17.3,37.8,1016.7,30
2020-02-17 00:00:00,8.2,6.4,12.6,9.1,0,204,12.6,66.6,1018.5,0
2020-02-18 00:00:00,5.9,4.4,8.3,0.3,0,235,19.8,53.6,1025.8,48
2020-02-19 00:00:00,4.3,0.8,6.1,1,0,235,19.1,72.4,1021.6,84
2020-02-20 00:00:00,4.6,-1.2,8.3,1.3,0,175,9.7,35.3,1021.9,0
2020-02-21 00:00:00,5.1,2.8,7.9,0,0,248,23,75.2,1027.4,330
2020-02-22 00:00:00,7.5,0.7,12.6,0.3,0,205,16.9,61.2,1026.8,414
2020-02-23 00:00:00,10.1,6.4,13.2,0.6,0,238,32,84.6,1019.1,0
2020-02-24 00:00:00,6.2,4,10.6,0.1,0,211,13.7,56.2,1019.5,0
2020-02-25 00:00:00,7.9,4,10.3,1.2,0,234,20.9,52.9,1003.9,6
2020-02-26 00:00:00,2.8,0,4.9,0.8,0,239,24.1,63,1001.6,96
2020-02-27 00:00:00,2.1,0.1,5.1,15.4,0,206,18,38.2,1003.2,6
2020-02-28 00:00:00,1.8,0,4.1,1.9,60,254,17.3,40.7,1017.3,330
2020-02-29 00:00:00,5.8,1.1,11.8,5.1,20,145,17.6,62.3,1003.8,132
2020-03-01 00:00:00,7.1,3.8,10.8,0.4,0,178,18,59.8,1000.5,288
2020-03-02 00:00:00,7.1,1.7,11.7,1.4,0,152,16.9,77,994.6,522
2020-03-03 00:00:00,4.3,-2.2,6.5,1.2,0,261,16.9,50,1003.2,36
2020-03-04 00:00:00,1.9,-2.6,6.7,0,0,157,12.2,33.8,1013.8,96
2020-03-05 00:00:00,3.5,-1.9,7.8,7.9,0,119,17.3,40.7,1001.6,36
2020-03-06 00:00:00,5.9,3.9,7.6,0.8,0,222,22.7,56.2,997,0
2020-03-07 00:00:00,4,1.7,6,0.1,0,268,17.3,45,1017.6,24
2020-03-08 00:00:00,4.7,-0.5,10.2,2.5,0,156,11.2,29.5,1019.7,66
2020-03-09 00:00:00,5.9,2.1,10.9,0.3,0,215,13.3,34.6,1015.2,150
2020-03-10 00:00:00,5.2,1.5,10.1,12.5,0,184,16.2,41.4,1014.3,0
2020-03-11 00:00:00,12.4,9.8,14.1,0,0,243,26.3,63,1014.9,0
2020-03-12 00:00:00,10.8,6.1,15.5,1.1,0,231,22.3,72.7,1013.7,114
2020-03-13 00:00:00,6.3,0.6,9.2,0,0,250,19.8,53.6,1019.8,228
2020-03-14 00:00:00,4.3,-1.4,9.5,0,0,112,6.8,20.5,1023.6,408
2020-03-15 00:00:00,5.8,-0.2,12.9,0,0,118,15.1,38.9,1021.1,684
2020-03-16 00:00:00,8.6,-0.7,18.2,0,0,131,7.9,35.6,1021.5,624
2020-03-17 00:00:00,10,4,15.9,0,0,114,9.7,31.3,1029.3,114
2020-03-18 00:00:00,9.8,1.3,18,0,0,110,7.6,18.4,1028.9,540
2020-03-19 00:00:00,11.7,5.9,18,0,0,34,5.8,14.8,1024.6,342
2020-03-20 00:00:00,9.6,4.2,18.1,0,0,4,10.1,36.4,1021.5,312
2020-03-21 00:00:00,4.1,0.8,5.8,1.4,0,43,16.2,44.3,1025,0
2020-03-22 00:00:00,1.7,-1.6,6.3,0,0,72,17.3,47.5,1032,720
2020-03-23 00:00:00,0.8,-3.8,6.1,0,0,83,15.1,47.5,1036,720
2020-03-24 00:00:00,1.6,-4.4,7.8,0,0,82,14.8,52.6,1033.4,726
2020-03-25 00:00:00,2.4,-4.7,8,0,0,70,16.9,48.6,1027,720
2020-03-26 00:00:00,3.9,-1.3,9.1,0,0,71,16.2,47.5,1020.7,480
2020-03-27 00:00:00,10.1,-0.1,17.8,0,0,59,13,43.2,1016.5,678
2020-03-28 00:00:00,9.6,-0.1,17.4,0,0,0,9,31.3,1017.4,690
2020-03-29 00:00:00,4.1,1.1,7.7,0,0,347,15.5,52.9,1021.9,114
2020-03-30 00:00:00,1.6,-3.7,6.7,0,0,8,11.9,35.6,1027.4,732
2020-03-31 00:00:00,1.5,-3.8,6.7,0,0,11,10.1,40.7,1027.9,342
2020-04-01 00:00:00,1.6,-6.8,9.9,0,0,46,5.4,20.9,1022.1,750
2020-04-02 00:00:00,4.7,-5.3,13.7,0,0,155,7.2,27.7,1013.6,744
2020-04-03 00:00:00,5.7,-3,11.8,0,0,247,8.6,29.5,1016.9,126
2020-04-04 00:00:00,8,-0.4,14.7,0,0,349,6.1,25.9,1024.4,726
2020-04-05 00:00:00,10.9,2.4,17.5,0,0,92,15.8,46.8,1024.6,762
2020-04-06 00:00:00,10.9,0,20.6,0,0,92,6.5,20.5,1024,762
2020-04-07 00:00:00,13.7,1.5,22.9,0,0,88,8.6,25.2,1028.8,756
2020-04-08 00:00:00,13.8,3.8,22.1,0,0,345,7.6,28.4,1025.3,762
2020-04-09 00:00:00,13,1.5,22.6,0,0,50,6.8,31.3,1023.6,726
2020-04-10 00:00:00,14.1,6.6,21.4,0,0,336,7.2,28.4,1024,720
2020-04-11 00:00:00,12.1,2.6,20.4,0,0,324,6.1,20.5,1023.9,780
2020-04-12 00:00:00,13.8,2.1,22.6,0,0,132,6.1,29.2,1017.2,606
2020-04-13 00:00:00,9.2,-1.4,19.1,0.8,0,6,13,51.1,1015.7,390
2020-04-14 00:00:00,3.2,-3.5,9.3,0,0,312,9,33.5,1025.1,594
2020-04-15 00:00:00,6.9,-2.9,17.2,0,0,123,7.2,16.6,1025.2,738
2020-04-16 00:00:00,12.7,-0.3,23.1,0,0,161,8.6,29.5,1018.4,774
2020-04-17 00:00:00,15.8,6.5,24.2,0,0,48,8.3,27,1015.1,606
2020-04-18 00:00:00,15,6.5,22.6,0,0,38,5.4,33.5,1014.9,390
2020-04-19 00:00:00,12.5,7.6,17.2,0,0,30,10.1,37.1,1016.5,276
2020-04-20 00:00:00,11.7,5.7,17.7,0,0,68,22,56.2,1017.7,816
2020-04-21 00:00:00,13.5,7.3,19.7,0,0,77,24.1,63,1016.5,816
2020-04-22 00:00:00,14.5,8.2,21.1,0,0,81,20.5,55.1,1018.5,816
2020-04-23 00:00:00,13.5,3.6,21.4,0,0,71,8.3,32.8,1019.2,816
2020-04-24 00:00:00,13.6,3.3,22.2,0,0,227,12.6,44.3,1011.9,696
2020-04-25 00:00:00,10.9,4,17.3,0,0,328,9.7,30.2,1011,822
2020-04-26 00:00:00,10.5,0.5,19.2,0,0,356,5.4,27.7,1011.2,834
2020-04-27 00:00:00,13.1,3,22,0,0,132,7.9,31.3,1009.5,402
2020-04-28 00:00:00,13.6,5.7,19.9,0.9,0,169,10.1,38.9,1006.5,180
2020-04-29 00:00:00,13.1,8.4,18,0.3,0,235,12.2,40.7,1008,216
2020-04-30 00:00:00,11.6,6.9,15.4,0.2,0,157,15.1,45,1007.2,12
2020-05-01 00:00:00,10.7,6.7,16.1,1.7,0,204,15.8,53.6,1005.7,378
2020-05-02 00:00:00,9.8,6.2,15.4,0,0,251,20.9,69.8,1010.4,522
2020-05-03 00:00:00,10.8,6.1,16.4,0,0,271,7.2,22.7,1018.5,246
2020-05-04 00:00:00,11.8,7.1,19,8.5,0,163,11.2,48.6,1016.8,246
2020-05-05 00:00:00,9.2,1.2,15.1,0,0,349,10.8,32,1019.1,774
2020-05-06 00:00:00,7.8,-0.8,15.3,0,0,18,7.6,45,1024.4,762
2020-05-07 00:00:00,11.6,1.3,21.2,0,0,60,7.2,29.2,1023.7,852
2020-05-08 00:00:00,16,4.9,24.9,0,0,68,8.6,27,1017.2,768
2020-05-09 00:00:00,15.9,7.5,24.2,0,0,20,6.5,35.3,1012.3,192
2020-05-10 00:00:00,16.7,10,23.5,1.5,0,104,6.8,29.5,1006.1,192
2020-05-11 00:00:00,8.8,1.6,17.4,17.5,0,14,15.8,46.8,1004.6,54
2020-05-12 00:00:00,5.6,-1.7,12.2,0,0,337,6.1,24.1,1018,624
2020-05-13 00:00:00,7.8,0.7,13.9,0.3,0,78,6.8,32,1012.2,378
2020-05-14 00:00:00,10.5,6.6,14.6,0,0,23,8.3,25.9,1014.8,84
2020-05-15 00:00:00,11.6,4,16.3,0,0,10,10.8,38.9,1017.6,420
2020-05-16 00:00:00,11.5,0.9,19.2,0,0,348,5.8,21.6,1021.5,864
2020-05-17 00:00:00,12.4,3.2,19.7,0,0,338,7.6,29.5,1022.2,840
2020-05-18 00:00:00,14.3,3.8,22.7,0,0,7,7.6,30.2,1023.2,888
2020-05-19 00:00:00,17.3,7.9,24.9,0,0,0,10.8,44.3,1020.1,774
2020-05-20 00:00:00,16,10.2,21.3,0,0,14,6.5,24.1,1021,162
2020-05-21 00:00:00,16.7,8,23.8,0,0,356,5.8,29.2,1022,840
2020-05-22 00:00:00,18.9,8.6,26.4,0.5,0,142,8.6,39.6,1021,360
2020-05-23 00:00:00,13,6.8,16.6,1.8,0,304,12.2,50,1024.2,12
2020-05-24 00:00:00,12.8,6,18.1,0,0,249,18.4,51.1,1029.6,480
2020-05-25 00:00:00,14.3,7.2,19.2,0.3,0,301,18.7,47.5,1030.6,306
2020-05-26 00:00:00,12.1,3.7,18.6,0,0,7,6.5,25.9,1034.3,492
2020-05-27 00:00:00,14,4.1,22.1,0,0,15,5,22.3,1032.5,660
2020-05-28 00:00:00,14.2,6.5,20.3,0,0,31,11.5,39.6,1028.6,534
2020-05-29 00:00:00,13.7,4.4,20.1,0,0,43,9,34.6,1026,702
2020-05-30 00:00:00,13.4,7.2,18,0,0,16,12.2,37.8,1022.1,444
2020-05-31 00:00:00,13.1,4.3,19.2,0,0,4,9,35.3,1021.3,540
2020-06-01 00:00:00,17.6,6.5,25.5,0,0,38,9,35.6,1020.3,918
2020-06-02 00:00:00,18.2,8,26.1,0,0,9,6.5,42.5,1016.1,882
2020-06-03 00:00:00,19.6,9.8,27.3,0,0,119,9,45,1005,696
2020-06-04 00:00:00,15,12.6,18.6,8.9,0,158,11.2,45.7,996.8,18
2020-06-05 00:00:00,12.5,10.5,15,4.1,0,239,16.9,55.1,999.7,30
2020-06-06 00:00:00,12.1,8.9,15.9,3.2,0,194,10.8,32,1005.4,42
2020-06-07 00:00:00,12,8.3,14.5,5.1,0,149,8.3,18.4,1009.8,60
2020-06-08 00:00:00,12.8,5.8,17.1,2.6,0,88,7.6,25.9,1014.1,348
2020-06-09 00:00:00,13.1,11,15.1,4.8,0,347,9.4,25.9,1014.7,6
2020-06-10 00:00:00,13,11.3,15.8,5.1,0,345,11.9,31,1012.7,0
2020-06-11 00:00:00,15.3,11.6,20.3,0,0,339,6.1,22.3,1009.6,258
2020-06-12 00:00:00,20.3,9.6,28.3,0,0,61,11.5,36.4,1007.4,906
2020-06-13 00:00:00,21.7,12.8,29.5,35.1,0,316,7.9,35.6,1008,744
2020-06-14 00:00:00,17.3,15.2,19.6,14,0,270,18,42.5,1011.8,0
2020-06-15 00:00:00,15.1,14.4,16.1,14.1,0,281,14.4,33.8,1016,0
2020-06-16 00:00:00,17.1,14.3,21.3,0.1,0,293,9,24.1,1015.4,288
2020-06-17 00:00:00,18.8,15.1,25.3,3.2,0,289,9,39.6,1010.6,276
2020-06-18 00:00:00,16.2,11,20.1,0,0,275,11.9,29.5,1013.2,270
2020-06-19 00:00:00,17,9.2,22.8,0.2,0,247,13,42.5,1015.9,564
2020-06-20 00:00:00,16.5,13.4,21.4,6.3,0,278,7.6,37.1,1019.8,186
2020-06-21 00:00:00,18.2,12.7,24,0,0,313,9,29.5,1020.3,768
2020-06-22 00:00:00,19.6,12.8,25,0,0,343,13.3,35.3,1022.5,606
2020-06-23 00:00:00,19.7,12.7,25.5,0,0,359,7.6,29.5,1024,828
2020-06-24 00:00:00,19.1,9.3,25.7,0,0,37,8.6,35.3,1022.3,798
2020-06-25 00:00:00,18.3,11.5,24.5,0,0,72,8.6,33.5,1019.4,582
2020-06-26 00:00:00,20.4,10.8,28,0,0,109,6.8,20.5,1014.2,852
2020-06-27 00:00:00,22.5,16,29.9,0,0,192,10.8,35.3,1012.7,612
2020-06-28 00:00:00,19.7,15.1,24.4,4.1,0,187,11.2,38.9,1015.3,198
2020-06-29 00:00:00,17.6,14.3,22.9,0,0,262,11.2,50,1014.2,342
2020-06-30 00:00:00,18.1,12.6,22.6,0,0,234,13.3,38.9,1013.1,462
2020-07-01 00:00:00,22,12.1,29.7,3.6,0,207,12.2,38.2,1009.8,870
2020-07-02 00:00:00,19.7,15.9,23.7,0.1,0,228,11.9,32,1012.3,324
2020-07-03 00:00:00,18.1,12.7,23.4,0,0,280,11.9,33.8,1018.1,696
2020-07-04 00:00:00,19.5,10.2,25.9,0,0,188,13.3,36.4,1018.6,792
2020-07-05 00:00:00,22,16.6,26.7,0.4,0,221,15.5,43.9,1015.4,456
2020-07-06 00:00:00,18.3,10.8,21.1,0,0,267,20.5,52.6,1015.6,546
2020-07-07 00:00:00,14.8,6.3,21.5,0,0,291,9,31.3,1020.5,612
2020-07-08 00:00:00,15.8,10.9,21,2.8,0,269,12.6,46.4,1017.5,72
2020-07-09 00:00:00,21.8,14.6,29.3,0,0,209,11.5,45,1015,504
2020-07-10 00:00:00,22.4,15.9,30.1,0.6,0,226,20.5,59.8,1012.4,678
2020-07-11 00:00:00,16.9,10,22.3,0,0,338,10.4,32.8,1021.8,402
2020-07-12 00:00:00,16.3,6.8,23.8,0,0,20,6.8,26.6,1025.8,720
2020-07-13 00:00:00,17.7,8.5,25.1,0,0,63,6.8,27,1022,696
2020-07-14 00:00:00,19,10.1,26.1,0,0,118,8.3,23.4,1015,582
2020-07-15 00:00:00,16.6,12.2,20,3.7,0,255,9.7,35.3,1013.8,42
2020-07-16 00:00:00,14.1,12.9,15.4,2.2,0,244,5.8,18.4,1017.7,0
2020-07-17 00:00:00,16.8,11.9,22.5,0,0,330,8.6,31.3,1019.7,474
2020-07-18 00:00:00,18.6,10.3,25.5,0,0,28,6.8,31.3,1019.1,432
2020-07-19 00:00:00,21.4,11.8,28.6,0,0,12,6.8,20.5,1016.1,690
2020-07-20 00:00:00,21.7,13.1,30.2,0,0,21,8.6,37.8,1016,642
2020-07-21 00:00:00,20.4,12.8,27.3,0,0,331,11.2,36.4,1019.6,780
2020-07-22 00:00:00,18.5,8.7,27.2,0,0,332,6.8,29.2,1020.1,888
2020-07-23 00:00:00,19,8.7,27.8,0,0,332,7.2,35.6,1015.3,876
2020-07-24 00:00:00,20.6,11.4,27.7,0,0,286,10.1,45.7,1011.9,528
2020-07-25 00:00:00,22.3,16.5,28.3,0.4,0,251,9.7,33.5,1012.7,672
2020-07-26 00:00:00,19.8,15.7,23.8,2.1,0,135,10.8,51.1,1013.6,246
2020-07-27 00:00:00,22.1,13.1,29.5,0,0,135,12.6,32.8,1015.4,762
2020-07-28 00:00:00,23.8,18,28.8,0,0,232,19.4,63.7,1012,696
2020-07-29 00:00:00,20.2,12.2,27.4,0,0,292,9.7,36.4,1018.6,876
2020-07-30 00:00:00,20.4,8.7,29.8,0,0,18,5.8,24.1,1019.3,864
2020-07-31 00:00:00,23.2,10.9,33.1,0,0,350,6.1,23.4,1016.8,882
2020-08-01 00:00:00,25.4,14,34.8,0.5,0,350,7.2,32,1013.4,654
2020-08-02 00:00:00,20.7,16.9,25.2,2.4,0,224,7.9,27.7,1012.7,210
2020-08-03 00:00:00,18.4,15.4,22.4,0,0,14,9.7,31,1011,114
2020-08-04 00:00:00,16.3,11.5,19.5,0,0,304,8.6,31.3,1015.2,66
2020-08-05 00:00:00,18.1,8.7,25.9,0,0,110,9.7,25.9,1019.4,840
2020-08-06 00:00:00,20.9,10,29.5,0,0,80,6.8,37.1,1020.3,864
2020-08-07 00:00:00,24.2,13.6,32.7,0,0,92,7.6,31,1020.1,834
2020-08-08 00:00:00,25.2,14.7,34.3,0,0,100,6.8,25.9,1019.4,846
2020-08-09 00:00:00,25.9,15.3,34.8,0,0,116,7.6,25.9,1016.9,684
2020-08-10 00:00:00,25.7,15.8,34.6,0,0,93,10.1,41.4,1014.5,654
2020-08-11 00:00:00,23.2,17.4,33.3,4.1,0,87,10.1,42.1,1016.6,528
2020-08-12 00:00:00,24.7,15.7,32.9,0,0,91,9.7,43.2,1015.9,798
2020-08-13 00:00:00,21.1,17.5,30.1,1.7,0,131,9.7,56.2,1014.7,312
2020-08-14 00:00:00,21.1,17.9,27.1,0,0,29,7.2,35.3,1014.2,252
2020-08-15 00:00:00,21.7,17.4,27.4,0,0,323,8.3,25.9,1014.3,384
2020-08-16 00:00:00,22.3,14.8,29.5,0,0,94,9.4,48.2,1011.9,678
2020-08-17 00:00:00,19.9,16.4,24.9,1.6,0,170,9,31,1011.2,192
2020-08-18 00:00:00,19.7,14.2,26.2,7.6,0,222,9.7,62.3,1011.6,390
2020-08-19 00:00:00,19.5,11.9,26.7,0,0,125,6.1,18.4,1011.8,690
2020-08-20 00:00:00,23.1,15.1,31.2,0,0,127,9,22.7,1011.1,480
2020-08-21 00:00:00,26.9,17.4,35.9,0,0,146,11.5,31.3,1011.8,702
2020-08-22 00:00:00,20.7,13.7,24.7,13.9,0,267,10.1,45.7,1017.3,270
2020-08-23 00:00:00,18.2,11.3,25,0,0,204,13.7,45.7,1017.6,384
2020-08-24 00:00:00,15.8,9,22,0,0,220,9,32,1017.5,360
2020-08-25 00:00:00,17.8,9.3,24.4,0,0,149,12.6,31.3,1013.9,528
2020-08-26 00:00:00,20.8,16,24.4,0,0,234,26.3,68,1011.8,450
2020-08-27 00:00:00,17,10,22.3,0,0,239,9.4,47.5,1016.2,516
2020-08-28 00:00:00,17.3,11.1,25.3,18.1,0,140,11.2,48.2,1006.2,282
2020-08-29 00:00:00,16.3,13.6,19.6,0.3,0,179,10.4,31,1007.3,48
2020-08-30 00:00:00,13.7,12.5,15.1,41.7,0,348,12.6,47.5,1008.6,0
2020-08-31 00:00:00,14.7,12,17.9,3,0,223,5.8,14.8,1017.1,54
2020-09-01 00:00:00,13.6,11.3,17.3,9.8,0,353,6.5,24.1,1017.2,78
2020-09-02 00:00:00,13.5,8.2,19.9,0,0,359,5.8,23.4,1018.9,432
2020-09-03 00:00:00,16,6.7,23.1,0,0,165,9.4,27,1022.1,528
2020-09-04 00:00:00,21,16.5,26.9,0,0,180,9.7,27.7,1022.4,462
2020-09-05 00:00:00,19,13.7,24.7,0,0,207,13.3,37.8,1017.2,384
2020-09-06 00:00:00,15,9,19.4,0,0,318,6.8,29.5,1019.6,342
2020-09-07 00:00:00,13.4,5.4,21.2,0,0,354,5.8,31,1024.1,696
2020-09-08 00:00:00,15.4,6.2,23.8,0,0,144,7.9,22.3,1027.2,750
2020-09-09 00:00:00,17.6,8.7,25.7,0,0,165,8.6,31,1022.7,750
2020-09-10 00:00:00,16.3,12.4,21.5,0.8,0,58,6.1,24.1,1020.5,222
2020-09-11 00:00:00,18.4,13.5,24.6,0,0,61,5,16.6,1017.5,354
2020-09-12 00:00:00,18.4,11.3,26.5,0,0,137,6.1,22.3,1020.1,618
2020-09-13 00:00:00,19.1,11.1,27.8,0,0,97,6.8,16.6,1026,696
2020-09-14 00:00:00,20.3,11.3,29.6,0,0,87,6.8,32,1025.7,678
2020-09-15 00:00:00,20,11.9,29.5,0,0,104,5.4,19.1,1021,708
2020-09-16 00:00:00,19,12,27.3,0,0,4,4.7,20.5,1018.9,372
2020-09-17 00:00:00,16.9,12.8,20.5,0,0,18,10.4,29.5,1023.7,276
2020-09-18 00:00:00,14.9,9.1,21.5,0,0,82,12.6,33.8,1025,666
2020-09-19 00:00:00,14.1,3.3,23.5,0,0,83,6.8,22.3,1019.8,690
2020-09-20 00:00:00,14,5.1,22.6,0,0,54,5.8,25.2,1016.6,708
2020-09-21 00:00:00,15.2,6.2,25.4,0,0,72,4.7,14.8,1016,678
2020-09-22 00:00:00,17.5,9.3,26.3,0,0,135,7.6,18.4,1011.6,522
2020-09-23 00:00:00,16.4,11.6,22.7,6.8,0,153,9.4,27.7,1008.1,348
2020-09-24 00:00:00,16.2,11.2,21.2,16.6,0,144,12.6,34.6,1006.4,348
2020-09-25 00:00:00,11.3,8.6,14.1,1.8,0,201,12.2,40.7,1001,6
2020-09-26 00:00:00,8.1,7.4,9,14.9,0,238,16.2,37.1,999.2,0
2020-09-27 00:00:00,9.7,3.1,15.3,0,0,172,11.2,27.7,1005,318
2020-09-28 00:00:00,8.5,1.2,15.2,0,0,147,5,14.8,1012.5,198
2020-09-29 00:00:00,10.9,4.5,16.4,0.4,0,184,8.6,24.1,1018,390
2020-09-30 00:00:00,12.2,7,16.1,0,0,143,4,13.7,1016.7,6
2020-10-01 00:00:00,12,4.3,18.3,0,0,134,9.4,29.2,1007,534
2020-10-02 00:00:00,15.6,10.7,20.2,0,0,94,15.8,42.5,995.7,300
2020-10-03 00:00:00,13.2,6.8,20.5,0.9,0,123,12.2,49.3,992.7,180
2020-10-04 00:00:00,10.3,5.2,16.1,0.1,0,131,11.5,37.1,1001,258
2020-10-05 00:00:00,11.7,7.1,16.1,3.7,0,203,11.9,40.7,1006.2,198
2020-10-06 00:00:00,11.6,9.3,14.6,1.2,0,190,16.9,42.5,1007.5,60
2020-10-07 00:00:00,11.6,9.9,14.8,1,0,229,15.8,48.2,1013.9,186
2020-10-08 00:00:00,12.6,7.9,16.2,0,0,211,12.6,33.5,1021.2,18
2020-10-09 00:00:00,14.8,11.7,17.6,3.9,0,191,9,25.9,1019.7,12
2020-10-10 00:00:00,9.8,3.8,13.3,0,0,252,11.2,29.5,1021,60
2020-10-11 00:00:00,5.4,0.2,10.7,0,0,89,6.5,16.2,1021.1,198
2020-10-12 00:00:00,5,-0.8,11.2,0.7,0,102,5.8,16.6,1020.2,36
2020-10-13 00:00:00,5.9,3,9.9,0.3,0,353,6.1,16.6,1015.1,84
2020-10-14 00:00:00,6.4,4.2,7.8,7.5,0,298,12.6,34.6,1012.9,0
2020-10-15 00:00:00,8.3,6.7,10.2,1.9,0,328,8.6,18.4,1014.7,0
2020-10-16 00:00:00,8.5,6.5,10.3,0.3,0,337,11.2,32,1017.9,0
2020-10-17 00:00:00,7.2,3.6,8.9,0.1,0,313,6.1,14.8,1019.8,0
2020-10-18 00:00:00,6.6,3.5,10.5,0,0,256,6.1,25.2,1023.5,66
2020-10-19 00:00:00,6.9,1.5,10.7,0,0,115,9,22.3,1024.1,6
2020-10-20 00:00:00,6.9,-0.1,12.9,0,0,120,12.6,31.3,1018,276
2020-10-21 00:00:00,12,5.8,17.5,0,0,123,12.2,27.7,1012.8,204
2020-10-22 00:00:00,14.7,9.7,20.7,2.5,0,129,10.4,25.9,1016.5,156
2020-10-23 00:00:00,14.2,12.3,17.2,4.5,0,161,8.6,22.7,1014.6,12
2020-10-24 00:00:00,12.3,7.1,16.7,0,0,216,8.6,35.3,1017.1,402
2020-10-25 00:00:00,10.1,4.5,15.7,0,0,124,14.8,33.5,1010.5,456
2020-10-26 00:00:00,8.7,6.5,10.4,4.5,0,191,9.4,31,1006.7,0
2020-10-27 00:00:00,7.6,4.8,12.2,0.5,0,155,12.6,31.3,1012.4,204
2020-10-28 00:00:00,9.3,4.7,14.2,4.7,0,164,13.7,40,1014.4,30
2020-10-29 00:00:00,9,7.6,11,7.3,0,215,14.8,51.8,1019.2,60
2020-10-30 00:00:00,12,9.1,14,0,0,231,15.1,46.4,1023.1,6
2020-10-31 00:00:00,11.4,6.3,15.6,0.3,0,151,10.1,25.9,1023.6,210
